Region,Year,Personal income (thousands of dollars),Population (persons),Per capita personal income (dollars),Construction,Manufacturing,Wholesale trade,Retail trade,Information,"Professional, scientific, and technical services",Administrative and support and waste management and remediation services,Other services (except government and government enterprises),Farm earnings Forestry Fishing Mining Quarrying Oil Gas extraction,Finance Insurance Real estate Rental Leasing,Arts Entertainment Recreation Accommodation Food services,State County Code
5.0,2016,18810571.0,393250.0,47834.0,768005.0,918039.0,1076213.0,1223938.0,535142.0,1457038.0,656461.0,619323.0,67227.0,1745114.0,529584.0,05119
5.0,2016,545516.0,17448.0,31265.0,16742.0,42812.0,10004.0,17686.0,1946.0,,4389.0,10738.0,14092.02,11257.0,7095.0,05121
5.0,2016,697520.0,26196.0,26627.0,,,33566.0,35292.0,3058.0,5651.0,,16105.0,19462.019999999997,14362.0,12510.01,05123
5.0,2016,4544244.0,118703.0,38282.0,175363.0,83842.0,54347.0,181416.0,13390.0,55144.0,52262.0,104296.0,4872.0,59014.0,66957.0,05125
5.0,2016,301553.0,10277.0,29343.0,,,4387.0,8535.0,,,,,24015.01,2890.0,,05127
5.0,2016,222574.0,7967.0,27937.0,,7370.0,1923.0,5785.0,,,,,-3129.9799999999996,2317.0,,05129
5.0,2016,5028168.0,127793.0,39346.0,173720.0,753930.0,198225.0,283871.0,81306.0,126808.0,175955.0,133570.0,66092.0,352455.0,152595.0,05131
5.0,2016,453061.0,16910.0,26792.0,,,13329.0,20565.0,,4378.0,1380.0,14170.0,23176.019999999997,13408.0,,05133
5.0,2016,537989.0,17157.0,31357.0,,6608.0,,20919.0,2125.0,,4232.0,16132.0,3805.0200000000004,10529.0,7219.0,05135
5.0,2016,351256.0,12539.0,28013.0,11170.0,8462.0,1915.0,18842.0,,1959.0,,7701.0,1681.02,8562.0,5906.0,05137
5.0,2016,1784179.0,39887.0,44731.0,127491.0,269821.0,36829.0,71512.0,5783.0,21343.0,51167.0,45569.0,94608.0,44531.0,26595.0,05139
5.0,2016,496781.0,16628.0,29876.0,7220.0,4927.0,8164.0,17433.0,1825.0,,4337.0,16429.0,23137.0,6595.01,7446.0,05141
5.0,2016,8386655.0,228049.0,36776.0,445520.0,759026.0,391249.0,483254.0,63108.0,316406.0,227736.0,220186.0,47821.0,343717.0,277645.0,05143
5.0,2016,2612973.0,79263.0,32966.0,94201.0,122156.0,36430.0,118405.0,7089.0,37784.0,43339.0,72150.0,33070.0,66075.0,48914.0,05145
5.0,2016,238748.0,6641.0,35951.0,3098.0,11679.0,9290.0,4514.0,,811.0,424.0,3851.0,31209.019999999997,3814.0,,05147
5.0,2016,656707.0,21552.0,30471.0,19214.0,90123.0,3980.0,14819.0,,3823.0,8833.0,,24297.019999999997,9140.0,4595.0,05149
8.0,2016,2212691221.0,39250017.0,56374.0,84042073.0,145337426.0,70485793.0,87516068.0,103011857.0,193127685.0,63537673.0,57283462.0,30263799.0,131006878.0,82575623.0,06000
8.0,2016,108556593.0,1647704.0,65884.0,5128508.0,8934392.0,4244134.0,4180194.0,5105190.0,11269198.0,2773023.0,2625668.0,103661.0,4615173.0,3542415.0,06001
8.0,2016,86548.0,1071.0,80810.0,1833.0,,56.0,848.0,,,,1629.0,303.0,605.0,,06003
8.0,2016,1599511.0,37383.0,42787.0,62782.0,44793.0,,61810.0,18143.0,29017.0,,36945.0,11596.02,27726.0,28629.0,06005
8.0,2016,9465874.0,226864.0,41725.0,354127.0,278929.0,160567.0,479972.0,73575.0,237908.0,151739.0,299686.0,277923.0,320503.0,223218.0,06007
8.0,2016,2193477.0,45171.0,48559.0,89694.0,17388.0,17301.0,53339.0,15910.0,41514.0,20922.0,47670.0,6102.02,24909.0,39547.0,06009
8.0,2016,1015072.0,21588.0,47020.0,14910.0,75764.0,50006.0,42754.0,1696.0,7167.0,7617.0,17317.0,202360.02000000002,33739.0,19748.0,06011
8.0,2016,80412324.0,1135127.0,70840.0,3096718.0,2142363.0,1510787.0,2088671.0,1208393.0,4077272.0,1655480.0,1566393.0,251373.0,4125582.0,1530398.0,06013
8.0,2016,941853.0,27540.0,34199.0,16594.0,6588.0,,37544.0,4846.0,11703.0,,16441.0,28000.01,11760.0,,06015
8.0,2016,11361318.0,185625.0,61206.0,519657.0,214028.0,97336.0,286460.0,90815.0,325865.0,241986.0,214504.0,33490.0,543425.0,312995.0,06017
8.0,2016,39295335.0,979915.0,40101.0,1432452.0,1626799.0,1207751.0,1769473.0,403775.0,1058840.0,870551.0,1077831.0,2854819.0,1333612.0,897513.0,06019
8.0,2016,1174503.0,28085.0,41820.0,35073.0,46706.0,29427.0,38639.0,183.0,9965.0,12744.0,31732.0,220060.0,17039.0,19017.0,06021
8.0,2016,5954135.0,136646.0,43573.0,306990.0,125438.0,79948.0,366691.0,66729.0,142575.0,96795.0,207948.0,102574.0,155328.0,187702.0,06023
8.0,2016,6172007.0,180883.0,34122.0,114358.0,72750.0,158739.0,328603.0,20319.0,73689.0,79658.0,143015.0,827843.0,100491.0,116958.0,06025
8.0,2016,1001021.0,18144.0,55171.0,30896.0,143952.0,7891.0,45970.0,11626.0,13359.0,,25270.0,2840.0200000000004,11254.0,53675.0,06027
8.0,2016,33368619.0,884788.0,37714.0,1282338.0,1117117.0,777631.0,1585305.0,176909.0,952174.0,818851.0,1085706.0,4705079.0,807541.0,688614.0,06029
8.0,2016,5135686.0,149785.0,34287.0,91564.0,290999.0,48259.0,169225.0,13448.0,49451.0,39124.0,92677.0,282198.02,70597.0,85641.0,06031
8.0,2016,2560157.0,64116.0,39930.0,74799.0,22818.0,10343.0,103140.0,13641.0,28775.0,15646.0,55344.0,98419.0,30363.0,29455.0,06033
8.0,2016,1155947.0,30870.0,37446.0,16803.0,1774.0,5271.0,35324.0,7094.0,,4615.0,20726.0,41475.0,11986.0,16823.0,06035
8.0,2016,563907868.0,10137915.0,55624.0,14609795.0,32500170.0,20785393.0,23127358.0,37954672.0,44715693.0,16389364.0,16379891.0,1488694.0,39629239.0,28631283.0,06037
8.0,2016,5805622.0,154697.0,37529.0,173479.0,270995.0,71135.0,180235.0,32530.0,50659.0,70096.0,140393.0,813584.02,78609.0,98726.0,06039
8.0,2016,30222883.0,260651.0,115952.0,978085.0,926545.0,471067.0,908282.0,626209.0,2139064.0,541124.0,743540.0,33492.020000000004,1400591.0,994667.0,06041
8.0,2016,861473.0,17410.0,49482.0,20333.0,7895.0,,31173.0,5612.0,10827.0,,16939.0,6886.02,7818.0,75983.0,06043
8.0,2016,3981438.0,87628.0,45436.0,186004.0,185912.0,52703.0,241818.0,22036.0,77686.0,77917.0,123302.0,92325.0,75878.0,166651.0,06045
8.0,2016,9888269.0,268672.0,36804.0,214000.0,587321.0,134927.0,340937.0,22736.0,97343.0,72893.0,184744.0,964222.02,164097.0,144491.0,06047
8.0,2016,381295.0,8795.0,43354.0,10175.0,1847.0,5263.0,8638.0,,2933.0,1066.0,9039.0,32110.0,,,06049
8.0,2016,673406.0,13981.0,48166.0,36818.0,6670.0,,29295.0,4601.0,,10779.0,21328.0,5722.02,21034.0,134365.0,06051
8.0,2016,22827059.0,435232.0,52448.0,673166.0,396667.0,628988.0,822258.0,182424.0,588965.0,399275.0,529439.0,3932614.0,685377.0,1265165.0,06053
8.0,2016,9355176.0,142166.0,65805.0,532399.0,1654073.0,242926.0,344081.0,39948.0,379507.0,269343.0,243972.0,85432.01999999999,412337.0,551458.0,06055
8.0,2016,5569234.0,99107.0,56194.0,451969.0,119379.0,,215876.0,44407.0,196716.0,81768.0,173912.0,15765.0,160513.0,182576.0,06057
8.0,2016,196920661.0,3172532.0,62071.0,10767164.0,15219339.0,10260756.0,8125524.0,3682284.0,17958633.0,8320180.0,5007246.0,233075.0,18945153.0,8170490.0,06059
8.0,2016,22968749.0,380531.0,60360.0,1456794.0,740833.0,420251.0,1052245.0,301114.0,1022219.0,635168.0,508592.0,12273.0,1511543.0,791254.0,06061
8.0,2016,912276.0,18627.0,48976.0,39108.0,37921.0,3960.0,29337.0,5961.0,16357.0,,16310.0,4175.02,13730.0,32075.0,06063
8.0,2016,87827068.0,2387741.0,36782.0,5142234.0,3072213.0,2019118.0,4060673.0,606559.0,1940266.0,2375084.0,2649112.0,688112.0,2145429.0,2860478.0,06065
8.0,2016,72878458.0,1514460.0,48122.0,3364249.0,1946821.0,1478924.0,3005940.0,851621.0,5502886.0,2518805.0,2207610.0,158977.0,3762999.0,1936884.0,06067
8.0,2016,2756362.0,59414.0,46392.0,133035.0,168865.0,,153432.0,,,53396.0,55065.0,180883.0,52262.0,44820.0,06069
8.0,2016,78830801.0,2140096.0,36835.0,3333340.0,4054586.0,3167556.0,3860375.0,545912.0,1904326.0,2392124.0,2352919.0,148307.0,2173463.0,2003315.0,06071
8.0,2016,183032418.0,3317749.0,55168.0,6864857.0,11309616.0,4916111.0,6694636.0,4458616.0,18876348.0,5385756.0,4685344.0,340028.0,9728953.0,7431341.0,06073
8.0,2016,96161308.0,870887.0,110418.0,3036092.0,1964261.0,2838042.0,3787380.0,8372001.0,27476068.0,3799919.0,2796602.0,3713.01,15563188.0,5776929.0,06075
8.0,2016,29684494.0,733709.0,40458.0,994894.0,1392587.0,991003.0,1206536.0,164325.0,518327.0,586864.0,731638.0,1015723.0,758900.0,611992.0,06077
8.0,2016,14552207.0,282887.0,51442.0,851289.0,535231.0,222279.0,762292.0,161984.0,640509.0,247745.0,410556.0,302333.0,490336.0,623773.0,06079
8.0,2016,80855056.0,764797.0,105721.0,2894659.0,4586531.0,1740628.0,2366417.0,10499353.0,11955995.0,2045353.0,1706842.0,113007.0,6264140.0,2143814.0,06081
8.0,2016,25007127.0,446170.0,56048.0,861173.0,1272519.0,577461.0,992463.0,626467.0,1612053.0,549463.0,642047.0,1310065.0,1079045.0,1117467.0,06083
8.0,2016,170672534.0,1919402.0,88920.0,6086701.0,35333473.0,6305404.0,5605746.0,24767094.0,31103021.0,5880727.0,2889738.0,223731.0,7608522.0,4289866.0,06085
8.0,2016,16330704.0,274673.0,59455.0,760943.0,597762.0,362214.0,667049.0,112407.0,643270.0,374966.0,432075.0,364739.02,502601.0,538574.0,06087
8.0,2016,7618308.0,179631.0,42411.0,289301.0,162942.0,112913.0,434382.0,64385.0,223920.0,162314.0,208648.0,25163.019999999997,227987.0,193578.0,06089
8.0,2016,119464.0,2947.0,40537.0,4408.0,,,1248.0,,,,2027.0,3726.0200000000004,-398.99,100.01,06091
8.0,2016,1810152.0,43603.0,41514.0,46499.0,54369.0,14206.0,68516.0,15074.0,26790.0,21931.0,42942.0,13188.02,22651.0,52609.0,06093
8.0,2016,20315904.0,440207.0,46151.0,1122478.0,1515465.0,405237.0,780662.0,105111.0,376171.0,416502.0,450460.0,136369.0,418090.0,466665.0,06095
8.0,2016,28457348.0,503070.0,56567.0,1691615.0,2134038.0,773268.0,1284797.0,395292.0,1240472.0,663848.0,901280.0,367863.0,1106371.0,959729.0,06097
8.0,2016,22365699.0,541560.0,41299.0,842273.0,1741702.0,,1007452.0,96924.0,463198.0,396389.0,496356.0,1212895.0,547464.0,519227.0,06099
8.0,2016,4012987.0,96651.0,41520.0,121051.0,106803.0,111379.0,194018.0,18255.0,57772.0,74845.0,81817.0,231608.0,126469.0,74166.0,06101
8.0,2016,2378668.0,63276.0,37592.0,81655.0,117701.0,19523.0,92252.0,6451.0,19090.0,21948.0,48812.0,146050.0,27834.0,33667.0,06103
8.0,2016,487656.0,12782.0,38152.0,16216.0,16520.0,886.0,19401.0,1865.0,6096.0,2574.0,11550.0,-3603.9799999999996,1703.01,9038.0,06105
8.0,2016,17366455.0,460437.0,37717.0,452884.0,882376.0,365031.0,720410.0,92184.0,243697.0,374731.0,405228.0,2287808.0,392173.0,316704.0,06107
8.0,2016,2336599.0,53804.0,43428.0,83959.0,55888.0,13249.0,105544.0,24277.0,,27890.0,47630.0,24738.0,45121.0,75701.0,06109
8.0,2016,47397620.0,849738.0,55779.0,1543984.0,3960369.0,1500246.0,2054780.0,736017.0,2077933.0,1212735.0,1061767.0,1450048.0,2280983.0,1147319.0,06111
8.0,2016,10758599.0,215802.0,49854.0,494860.0,479114.0,,399476.0,112339.0,460003.0,226694.0,249383.0,416164.0,305043.0,222523.0,06113
8.0,2016,2951836.0,75275.0,39214.0,108039.0,55409.0,,59172.0,11334.0,,28763.0,50865.0,86318.0,19181.0,35369.0,06115
7.0,2016,288103337.0,5540545.0,51999.0,15778326.0,12304232.0,10550308.0,11439835.0,6449952.0,26495528.0,8289298.0,7835385.0,10741627.0,18196888.0,11063464.0,08000
7.0,2016,19119527.0,498187.0,38378.0,2205738.0,1083002.0,1352857.0,870085.0,267346.0,627765.0,652575.0,629682.0,124660.0,568821.0,465770.0,08001
7.0,2016,585294.0,16654.0,35144.0,26231.0,6267.0,12139.0,42572.0,3032.0,12363.0,,15234.0,31046.019999999997,28674.0,20369.0,08003
7.0,2016,34689868.0,637068.0,54452.0,2073608.0,585015.0,1909998.0,1640760.0,1543562.0,4203544.0,1474819.0,1009271.0,595235.0,4137562.0,1436147.0,08005
7.0,2016,516046.0,12854.0,40147.0,45237.0,5367.0,7601.0,30231.0,2183.0,16054.0,6812.0,19352.0,7158.0,21056.0,25521.0,08007
7.0,2016,135352.0,3568.0,37935.0,,,2653.0,4307.0,,618.0,,3123.0,3525.0200000000004,,,08009
7.0,2016,178236.0,5861.0,30411.0,,,,2856.0,-125.0,399.0,,,17885.01,,2057.0,08011
7.0,2016,20528122.0,322226.0,63707.0,530850.0,1724673.0,706840.0,725347.0,1012222.0,3690737.0,404660.0,531411.0,176987.0,946297.0,681217.0,08013
7.0,2016,4865203.0,66529.0,73129.0,176744.0,611513.0,174117.0,172716.0,714086.0,742317.0,88563.0,81272.0,-170.98000000000002,252199.0,134429.0,08014
7.0,2016,759454.0,19058.0,39850.0,55966.0,11281.0,12774.0,49065.0,4651.0,27153.0,3546.0,19916.0,1423.02,25062.0,52962.0,08015
7.0,2016,93550.0,1848.0,50622.0,,,3478.0,2430.0,,,,,27848.01,,612.0,08017
7.0,2016,513070.0,9436.0,54374.0,9963.0,,6568.0,9094.0,-427.0,14537.0,5923.0,10742.0,,4876.0,32486.0,08019
7.0,2016,288002.0,8129.0,35429.0,12930.0,2254.0,,6147.0,,,1397.0,4549.0,35721.01,,,08021
7.0,2016,120235.0,3721.0,32313.0,,,,2283.0,-198.0,,,,7398.02,,,08023
7.0,2016,145321.0,5694.0,25522.0,3383.0,,,3784.0,-63.0,570.0,,,21669.01,,376.01,08025
7.0,2016,195437.0,4602.0,42468.0,22144.0,4701.0,1439.0,5726.0,166.0,3779.0,,3339.0,538.01,2340.0,,08027
7.0,2016,983836.0,30442.0,32318.0,42573.0,20976.0,5890.0,46175.0,6242.0,18060.0,9386.0,27588.0,35930.0,29198.0,15364.0,08029
7.0,2016,46612315.0,693060.0,67256.0,2138512.0,1482434.0,2827446.0,1307365.0,1046826.0,7284729.0,1852621.0,1378762.0,6532229.0,5275677.0,2580276.0,08031
7.0,2016,62899.0,2056.0,30593.0,,,,1894.0,,277.0,537.0,1132.0,-1528.98,,,08033
7.0,2016,22063919.0,328632.0,67139.0,824576.0,176947.0,543727.0,726432.0,514407.0,1690609.0,448572.0,461303.0,200809.0,1597653.0,435857.0,08035
7.0,2016,3486688.0,53989.0,64581.0,319166.0,22713.0,60563.0,189035.0,13413.0,142670.0,102440.0,106469.0,10235.0,161793.0,505758.0,08037
7.0,2016,1283373.0,25231.0,50865.0,72194.0,7235.0,13223.0,17007.0,1172.0,29270.0,,25366.0,-12517.98,9050.0,8625.0,08039
7.0,2016,30565961.0,688284.0,44409.0,1373858.0,875907.0,489219.0,1311054.0,576380.0,2589249.0,903317.0,893125.0,28400.0,1454847.0,876119.0,08041
7.0,2016,1519031.0,47446.0,32016.0,56323.0,49833.0,7454.0,62629.0,6052.0,18847.0,12017.0,33726.0,6659.01,26296.0,31055.0,08043
7.0,2016,3252159.0,58887.0,55227.0,293451.0,29184.0,49559.0,137383.0,7993.0,117467.0,65567.0,79485.0,138869.0,111938.0,105140.0,08045
7.0,2016,246143.0,5931.0,41501.0,6939.0,,,,,7867.0,,6330.0,141.01,399.01,229386.0,08047
7.0,2016,625317.0,15008.0,41666.0,55740.0,7445.0,,28810.0,613.0,,10021.0,20720.0,4710.0,25915.0,105438.0,08049
7.0,2016,713313.0,16408.0,43473.0,54086.0,5629.0,3516.0,34846.0,4255.0,36144.0,12680.0,23561.0,211.01999999999998,27334.0,69757.0,08051
7.0,2016,35192.0,788.0,44660.0,2373.0,264.0,,,,707.0,,894.0,194.01999999999998,,1552.0,08053
7.0,2016,250398.0,6677.0,37502.0,14997.0,3559.0,496.0,8225.0,1035.0,2255.0,,4608.0,-1787.99,2577.0,,08055
7.0,2016,61958.0,1357.0,45658.0,,,,2086.0,,2246.0,432.0,,4811.02,,2406.0,08057
7.0,2016,32230590.0,571837.0,56363.0,1548506.0,2228518.0,952756.0,1306954.0,360416.0,2629998.0,857917.0,795448.0,79062.0,1137491.0,753892.0,08059
7.0,2016,70289.0,1373.0,51194.0,591.0,364.0,,2161.0,-78.0,,,,17531.019999999997,923.0,455.01,08061
7.0,2016,272713.0,8195.0,33278.0,8511.0,7508.0,22565.0,10043.0,1472.0,,6613.0,10291.0,15339.02,11675.0,7185.0,08063
7.0,2016,255777.0,7618.0,33575.0,17178.0,,2057.0,8556.0,227.0,2338.0,3385.0,6046.0,,1679.0,12532.0,08065
7.0,2016,2843289.0,55623.0,51117.0,234274.0,40802.0,41262.0,114658.0,32473.0,146840.0,46621.0,67282.0,159926.0,156555.0,120342.0,08067
7.0,2016,16019414.0,339993.0,47117.0,947603.0,1368093.0,393589.0,726740.0,168163.0,1223863.0,413189.0,454951.0,92419.0,634523.0,544181.0,08069
7.0,2016,522268.0,14103.0,37032.0,14229.0,3972.0,7993.0,20770.0,1041.0,6978.0,,13652.0,28323.0,10076.0,13669.0,08071
7.0,2016,176898.0,5643.0,31348.0,4775.0,1305.0,1229.0,10756.0,,1398.0,,,-13178.98,6180.0,8231.0,08073
7.0,2016,1024269.0,21919.0,46730.0,33879.0,129302.0,28697.0,63195.0,-7220.0,9044.0,13186.0,28223.0,73015.0,25027.0,17395.0,08075
7.0,2016,5870880.0,150083.0,39118.0,385112.0,158660.0,170508.0,285728.0,32316.0,181732.0,141448.0,169823.0,229746.0,264174.0,182456.0,08077
7.0,2016,45725.0,732.0,62466.0,2629.0,,,,,370.0,806.0,768.0,781.01,,,08079
7.0,2016,514447.0,13109.0,39244.0,18341.0,4296.0,10733.0,25902.0,2784.0,,4822.0,13153.0,49815.0,8750.0,11597.0,08081
7.0,2016,1011949.0,26999.0,37481.0,61278.0,17466.0,15045.0,51347.0,2334.0,17338.0,7707.0,24576.0,19246.0,19587.0,28906.0,08083
7.0,2016,1481110.0,41471.0,35714.0,85068.0,69128.0,32293.0,76629.0,6955.0,39194.0,24070.0,51037.0,20443.0,45435.0,33296.0,08085
7.0,2016,1138884.0,28274.0,40280.0,46077.0,181095.0,25007.0,36505.0,17616.0,11083.0,16393.0,24932.0,113076.0,24367.0,18832.0,08087
7.0,2016,626984.0,18295.0,34271.0,12788.0,25378.0,12156.0,21390.0,6792.0,9526.0,,14297.0,9193.02,12790.0,10465.0,08089
7.0,2016,247705.0,4857.0,51000.0,18159.0,6309.0,,10327.0,381.0,10806.0,2832.0,5597.0,6684.01,8870.0,14806.0,08091
7.0,2016,692527.0,17166.0,40343.0,32348.0,4033.0,13191.0,12320.0,857.0,17882.0,,16279.0,-3396.9799999999996,7053.0,7865.0,08093
7.0,2016,183364.0,4288.0,42762.0,8048.0,2139.0,9585.0,5986.0,1725.0,,,5395.0,11316.02,,,08095
7.0,2016,2285355.0,17752.0,128738.0,63506.0,7137.0,,70263.0,11045.0,102504.0,72357.0,52213.0,103.02000000000001,171344.0,387433.0,08097
7.0,2016,462716.0,11922.0,38812.0,11155.0,14091.0,6538.0,23643.0,1031.0,,,11989.0,64006.0,14736.0,8155.0,08099
7.0,2016,5968790.0,165123.0,36148.0,286181.0,292023.0,87282.0,310455.0,31160.0,204183.0,160528.0,148564.0,2609.0200000000004,126529.0,145328.0,08101
7.0,2016,258413.0,6545.0,39483.0,15948.0,3947.0,,5731.0,,2833.0,6795.0,6058.0,51785.01,4913.0,6463.0,08103
7.0,2016,479897.0,11479.0,41807.0,16361.0,5821.0,30882.0,11973.0,1162.0,4984.0,,10190.0,41502.020000000004,12829.0,7414.0,08105
7.0,2016,1754119.0,24648.0,71167.0,110894.0,,30696.0,73470.0,-5178.0,87722.0,45634.0,56881.0,86774.01,88737.0,134969.0,08107
7.0,2016,223245.0,6389.0,34942.0,5812.0,3219.0,6320.0,4963.0,312.0,,1164.0,4789.0,30360.019999999997,,,08109
7.0,2016,34106.0,694.0,49144.0,,,,2806.0,,,,865.0,449.0,253.01,4974.0,08111
7.0,2016,608301.0,8017.0,75876.0,54672.0,10139.0,8955.0,22913.0,236.0,26941.0,16034.0,19154.0,1049.02,49829.0,,08113
7.0,2016,113770.0,2407.0,47266.0,,2094.0,2175.0,1995.0,,,,2961.0,21967.01,,,08115
7.0,2016,1773425.0,30374.0,58386.0,166756.0,9096.0,,117992.0,6200.0,96723.0,44887.0,49636.0,387.02,140508.0,324974.0,08117
7.0,2016,1102342.0,24043.0,45849.0,28025.0,,7646.0,33548.0,738.0,35294.0,8255.0,27276.0,-1410.99,18298.0,94707.0,08119
7.0,2016,186986.0,4908.0,38098.0,2906.0,1888.0,6037.0,6935.0,157.0,2138.0,1509.0,3347.0,17348.019999999997,3218.0,,08121
7.0,2016,12593779.0,294932.0,42701.0,1090707.0,934261.0,358220.0,497848.0,47983.0,293677.0,267143.0,322435.0,971537.0,429430.0,197094.0,08123
7.0,2016,533792.0,10103.0,52835.0,10438.0,25299.0,23642.0,19610.0,-377.0,3653.0,,12659.0,173699.0,20707.0,8778.0,08125
1.0,2016,247886635.0,3576452.0,69311.0,8826506.0,19372082.0,7408577.0,9289030.0,4084185.0,15369712.0,5670246.0,5164406.0,564061.0,25644173.0,5768127.0,09000
1.0,2016,100711509.0,944177.0,106666.0,2633163.0,7059120.0,2714236.0,3260675.0,2001078.0,6492003.0,2209363.0,1601051.0,243690.0,12674802.0,1984166.0,09001
1.0,2016,53426443.0,892389.0,59869.0,2136825.0,5467581.0,2038046.0,2137223.0,1404576.0,4580889.0,1577644.0,1450583.0,51986.0,10060649.0,1402031.0,09003
1.0,2016,10875467.0,182571.0,59568.0,,,,509551.0,49427.0,272547.0,167578.0,248175.0,15729.01,208508.0,351570.0,09005
1.0,2016,10262435.0,163329.0,62833.0,458174.0,947637.0,305834.0,391031.0,58612.0,430436.0,154568.0,223493.0,11910.02,279890.0,274167.0,09007
1.0,2016,45073865.0,856875.0,52603.0,1822778.0,2612587.0,1639042.0,1954349.0,420326.0,2616054.0,1272324.0,1092522.0,65825.0,1954976.0,994984.0,09009
1.0,2016,14538226.0,269801.0,53885.0,553079.0,1882811.0,350440.0,595559.0,75825.0,720296.0,154693.0,292928.0,64570.0,278592.0,535417.0,09011
1.0,2016,7928531.0,151118.0,52466.0,300220.0,,,228695.0,36264.0,164137.0,62192.0,156657.0,41888.01,111150.0,131536.0,09013
1.0,2016,5070159.0,116192.0,43636.0,,448333.0,89492.0,211947.0,38077.0,93350.0,71884.0,98997.0,20984.01,75606.0,94256.0,09015
2.0,2016,45574410.0,952065.0,47869.0,2080250.0,2049284.0,1198872.0,2030697.0,438365.0,3418952.0,1292299.0,1058294.0,325023.02,5822737.0,1417398.0,10000
2.0,2016,6730431.0,174827.0,38498.0,235987.0,,91856.0,322944.0,33408.0,185356.0,108807.0,160717.0,92556.01999999999,157779.0,243739.0,10001
2.0,2016,28425526.0,556987.0,51034.0,1284686.0,,956115.0,1210678.0,361672.0,2999208.0,984268.0,669230.0,90707.01,4727670.0,775242.0,10003
2.0,2016,10418453.0,220251.0,47303.0,559577.0,545851.0,150901.0,497075.0,43285.0,234388.0,199224.0,228347.0,207308.02000000002,937288.0,398417.0,10005
2.0,2016,51842801.0,681170.0,76108.0,1373411.0,162751.0,720784.0,1030420.0,2544512.0,22816806.0,2912427.0,7846242.0,31098.0,4609385.0,3369942.0,11000
2.0,2016,51842801.0,681170.0,76108.0,1373411.0,162751.0,720784.0,1030420.0,2544512.0,22816806.0,2912427.0,7846242.0,31098.0,4609385.0,3369942.0,11001
5.0,2016,947207472.0,20612439.0,45953.0,35796509.0,27140683.0,31045082.0,44130137.0,15510480.0,55761291.0,31705217.0,26091850.0,4738783.0,52639279.0,38979864.0,12000
5.0,2016,10805342.0,263496.0,41008.0,268236.0,319333.0,224929.0,469414.0,131303.0,533458.0,241066.0,260553.0,20762.019999999997,442958.0,377464.0,12001
5.0,2016,802245.0,27937.0,28716.0,18976.0,5934.0,9577.0,30412.0,2732.0,5393.0,6416.0,17316.0,8563.01,7331.0,10823.0,12003
5.0,2016,7529278.0,183974.0,40926.0,300986.0,278167.0,154373.0,440328.0,60635.0,374262.0,235100.0,191163.0,1089.02,278535.0,405534.0,12005
5.0,2016,767619.0,26926.0,28508.0,15210.0,13551.0,,33545.0,2355.0,,4957.0,17136.0,3054.0200000000004,12024.0,16750.0,12007
5.0,2016,24141227.0,579130.0,41685.0,781404.0,2374180.0,448986.0,1044067.0,203299.0,1301104.0,733192.0,577216.0,23646.0,624113.0,694721.0,12009
5.0,2016,89572271.0,1909632.0,46906.0,3538148.0,2053104.0,4708993.0,4811719.0,2368129.0,5981872.0,4249235.0,2909037.0,37480.0,5561901.0,2882117.0,12011
5.0,2016,357222.0,14423.0,24768.0,11485.0,1693.0,4443.0,10893.0,,,,8364.0,1717.02,,3753.0,12013
5.0,2016,6866060.0,178465.0,38473.0,223515.0,50296.0,61620.0,331558.0,41783.0,184337.0,125261.0,173006.0,68586.0,178450.0,180771.0,12015
5.0,2016,5199072.0,143621.0,36200.0,212155.0,30352.0,27775.0,217374.0,23585.0,104324.0,107336.0,121820.0,10262.0,85637.0,105391.0,12017
5.0,2016,8348905.0,208311.0,40079.0,277060.0,88405.0,,286264.0,56241.0,281504.0,104460.0,167479.0,275.02,164045.0,194840.0,12019
5.0,2016,30708249.0,365136.0,84101.0,1272111.0,290285.0,479091.0,905718.0,147819.0,1101821.0,601578.0,524896.0,246888.0,1109738.0,1049139.0,12021
5.0,2016,2258834.0,69299.0,32595.0,61840.0,137735.0,60670.0,135161.0,8575.0,45658.0,101105.0,54798.0,19908.019999999997,50800.0,67251.0,12023
5.0,2016,824229.0,35800.0,23023.0,32353.0,18295.0,13772.0,33861.0,,7346.0,18140.0,,32752.019999999997,13923.0,17943.0,12027
5.0,2016,423495.0,16300.0,25981.0,3482.0,23300.0,,10800.0,,,2869.0,9580.0,13815.0,968.01,3101.0,12029
5.0,2016,39434433.0,926255.0,42574.0,2153141.0,1963823.0,2002297.0,2212042.0,1138880.0,3136755.0,2177267.0,1241226.0,32053.0,5587935.0,1682013.0,12031
5.0,2016,12475686.0,315187.0,39582.0,472490.0,445992.0,337274.0,621877.0,116465.0,632432.0,376988.0,362912.0,26893.0,777087.0,433738.0,12033
5.0,2016,4380834.0,108310.0,40447.0,89608.0,68275.0,37294.0,136669.0,44972.0,93917.0,96124.0,89391.0,2840.0200000000004,79333.0,100989.0,12035
5.0,2016,420515.0,11901.0,35334.0,12212.0,,4228.0,15375.0,2435.0,9563.0,3519.0,8867.0,82.01,13969.0,21772.0,12037
5.0,2016,1448254.0,46006.0,31480.0,72198.0,53633.0,62326.0,36244.0,6801.0,7998.0,38538.0,25268.0,49598.0,8674.0,14877.0,12039
5.0,2016,547480.0,17212.0,31808.0,10840.0,2570.0,7719.0,7077.0,1186.0,3049.0,4893.0,11004.0,51738.0,2872.0,,12041
