GeoFIPS,GeoName,Region,Year,Personal income (thousands of dollars),Population (persons) 2/,Per capita personal income (dollars),Earnings by place of work,Less: Contributions for government social insurance 3/,Employee and self-employed contributions for government social insurance,Employer contributions for government social insurance,Plus: Adjustment for residence 4/,Equals: Net earnings by place of residence,"Plus: Dividends, interest, and rent 5/",Plus: Personal current transfer receipts,Wages and salaries,Supplements to wages and salaries,Employer contributions for employee pension and insurance funds 6/,Proprietors' income 7/,Farm proprietors' income,Nonfarm proprietors' income,Farm earnings,Nonfarm earnings,Private nonfarm earnings,"Forestry, fishing, and related activities",Forestry and logging,"Fishing, hunting and trapping",Support activities for agriculture and forestry,"Mining, quarrying, and oil and gas extraction",Oil and gas extraction,Mining (except oil and gas),Support activities for mining,Utilities,Construction,Construction of buildings,Heavy and civil engineering construction,Specialty trade contractors,Manufacturing,Durable goods manufacturing,Wood product manufacturing,Nonmetallic mineral product manufacturing,Primary metal manufacturing,Fabricated metal product manufacturing,Machinery manufacturing,Computer and electronic product manufacturing,"Electrical equipment, appliance, and component manufacturing","Motor vehicles, bodies and trailers, and parts manufacturing",Other transportation equipment manufacturing,Furniture and related product manufacturing,Miscellaneous manufacturing,Nondurable goods manufacturing,Food manufacturing,Beverage and tobacco product manufacturing,Textile mills,Textile product mills,Apparel manufacturing,Leather and allied product manufacturing,Paper manufacturing,Printing and related support activities,Petroleum and coal products manufacturing,Chemical manufacturing,Plastics and rubber products manufacturing,Wholesale trade,Retail trade,Motor vehicle and parts dealers,Furniture and home furnishings stores,Electronics and appliance stores,Building material and garden equipment and supplies dealers,Food and beverage stores,Health and personal care stores,Gasoline stations,Clothing and clothing accessories stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Miscellaneous store retailers,Nonstore retailers,Transportation and warehousing,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Scenic and sightseeing transportation,Support activities for transportation,Couriers and messengers,Warehousing and storage,Information,Publishing industries (except Internet),Motion picture and sound recording industries,Broadcasting (except Internet),Internet publishing and broadcasting 8/,Telecommunications,"Data processing, hosting, and related services",Other information services 8/,Finance and insurance,Monetary Authorities-central bank,Credit intermediation and related activities,"Securities, commodity contracts, and other financial investments and related activities",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Real estate and rental and leasing,Real estate,Rental and leasing services,Lessors of nonfinancial intangible assets (except copyrighted works),"Professional, scientific, and technical services",Management of companies and enterprises,Administrative and support and waste management and remediation services,Administrative and support services,Waste management and remediation services,Educational services,Health care and social assistance,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Museums, historical sites, and similar institutions","Amusement, gambling, and recreation industries",Accommodation and food services,Accommodation,Food services and drinking places,Other services (except government and government enterprises),Repair and maintenance,Personal and laundry services,"Religious, grantmaking, civic, professional, and similar organizations",Private households,Government and government enterprises,Federal civilian,Military,State and local,State government,Local government
56037,"Sweetwater, WY",7,2007,1764927,41470,42559,1765029,218676,99597,119079,-138020,1408333,194970,161624,1314800,298756,179677,151473,-1889,153362,-473,1765502,1536038,(D),0,0,(D),570160,76536,218182,275442,(D),171476,20584,72359,78533,125005,13164,(D),4333,(L),(D),(D),(L),(D),(L),(D),(D),(D),111841,(D),(D),(L),(L),(L),(L),(L),(D),(D),109326,(L),(D),93080,27021,2585,2966,9665,10891,2632,12159,2497,1333,15142,4295,1894,142019,(D),19404,160,87651,(D),22830,107,4419,(D),(L),8603,(D),(D),(D),(NA),2900,59,210,26606,0,18158,1609,6747,92,31799,9476,22317,(L),43167,4920,38146,33985,4161,2499,47424,32126,282,(D),(D),(D),(D),(L),(D),56735,20360,36375,64204,45685,10553,6739,1227,229464,17520,7857,204087,16061,188026
56037,"Sweetwater, WY",7,2008,2002347,42358,47272,1980527,235983,107326,128657,-151889,1592655,220558,189134,1454650,329053,200396,196824,-1510,198334,-92,1980619,1727539,(D),0,(L),(D),679296,127317,232501,319478,(D),218049,27365,99065,91619,130547,15647,(D),4634,(L),2829,(D),(L),(D),-59,(L),(D),(D),114900,262,(D),(L),(D),(L),(L),(L),(D),(D),112335,(L),(D),94697,26292,2565,3341,10290,11048,2052,12731,3008,1631,15582,4065,2092,155668,(D),20437,155,95672,(D),25701,92,5842,(D),(L),8643,(D),(D),(D),(NA),2853,(L),256,28678,0,20952,751,6709,266,49793,21677,28133,(L),49248,4232,27586,22471,5115,2708,50692,33618,516,(D),(D),2224,(D),(L),(D),60261,23604,36657,49251,30486,10343,7234,1188,253080,17707,8755,226618,18386,208232
56037,"Sweetwater, WY",7,2009,1798921,44133,40761,1732591,212993,97945,115048,-130225,1389373,204561,204987,1277852,295622,180574,159117,-2601,161718,-1045,1733636,1464059,(D),(L),0,(D),554682,76755,226766,251161,(D),146616,24277,44399,77940,128315,13904,(D),4686,(L),609,(D),(L),(D),0,(L),(D),(D),114411,411,(D),0,(D),0,0,50,(D),(D),111517,(L),(D),86682,21311,2282,2795,9142,10610,2063,13039,2767,1628,15766,3378,1901,131661,(D),18660,144,76864,(D),21043,(L),6600,3276,(L),8919,(D),(D),(D),(NA),3157,(L),120,29813,0,19674,3657,6463,(L),51778,31799,20282,-303,44736,4522,19478,14537,4941,2325,52522,34135,678,(D),(D),2029,(D),(L),(D),51676,20324,31352,45097,26431,10181,7488,997,269577,18253,10279,241045,18723,222322
56037,"Sweetwater, WY",7,2010,1855468,43589,42567,1761433,218730,99111,119619,-133058,1409645,222017,223806,1306517,309855,190236,145061,-3224,148285,-1832,1763265,1481511,(D),170,(L),(D),574123,84339,244199,245585,(D),152016,19592,56010,76414,128104,12530,(D),3343,(L),-1166,7392,-54,(D),(L),(L),(D),(D),115574,402,(D),(L),(D),(L),(L),(L),(D),(D),112558,(L),(D),79826,19442,2003,2672,8835,10035,1693,11232,2673,1435,15734,2771,1301,129534,(D),18807,221,68322,(D),26778,(L),7033,3345,(D),8349,(D),(D),(D),(NA),3042,(L),168,28658,0,19625,2905,6053,75,56331,34763,21880,-312,47238,6376,20752,16545,4207,2152,51078,34178,524,(D),(D),1848,(L),(L),1825,43088,18015,25073,48605,31321,8727,7721,836,281754,20089,9695,251970,18950,233020
56037,"Sweetwater, WY",7,2011,2040447,44028,46344,1934243,215175,83431,131744,-153035,1566033,249214,225200,1432033,326207,194463,176003,25,175978,1419,1932824,1645611,(D),425,(L),(D),684716,121234,265820,297662,(D),148395,17618,47515,83262,142617,14168,(D),3367,88,-2090,8275,-288,(D),99,296,(D),124,128449,446,(D),(L),(D),-76,(L),(L),(D),(D),125301,(L),(D),81903,21602,1968,3304,8771,10467,1555,10017,2859,863,16757,2609,1131,150763,(D),19674,72,81381,(D),32972,(L),8053,3436,(D),8376,(D),(D),(D),(NA),3036,(L),141,25834,0,17975,2165,5618,76,63296,35057,28398,-159,50837,6776,28719,24531,4188,1874,53229,36446,448,(D),(D),1573,(L),(L),1572,47397,20952,26445,39597,22312,8435,7960,890,287213,20108,8907,258198,19115,239083
56037,"Sweetwater, WY",7,2012,2111082,45086,46823,2007735,224546,85691,138855,-171963,1611226,276245,223611,1497432,349853,210998,160450,-3575,164025,-1750,2009485,1715431,(D),401,(L),(D),704847,124218,264154,316475,(D),160518,24860,55103,80555,155040,19765,(D),3616,87,1696,8692,121,(D),118,185,(D),269,135275,414,(L),0,(D),(L),(L),(L),(D),(D),131816,(L),(D),86719,23219,1994,3131,9103,11637,1726,11225,3233,900,16039,3042,1470,155571,(D),21083,93,73543,3914,43029,204,9192,3835,(D),8826,(D),(D),(D),(NA),3175,(L),112,22555,0,14859,2201,5459,(L),66541,33231,33291,(L),55532,6619,26695,23525,3170,2114,56829,37769,1149,4555,13356,1445,(D),(L),(D),53150,22269,30881,39182,21287,8599,8112,1184,294054,20472,8035,265547,19045,246502
56037,"Sweetwater, WY",7,2013,2121808,45144,47001,2035085,248071,113280,134791,-168417,1618597,274101,229110,1482485,364471,229680,188129,-1470,189599,557,2034528,1724978,(D),611,(L),(D),687918,135400,267257,285261,(D),144059,25353,32800,85906,165322,22153,(D),3858,(L),3313,8422,162,(D),225,377,(D),851,143169,763,(L),(L),(D),(L),0,166,(D),(D),139010,72,(D),90552,24481,1779,3184,10072,11417,1813,12434,3081,1202,15422,3664,2003,164476,(D),19583,70,69120,(D),56515,186,10033,3941,(D),8632,3024,(D),(D),(NA),3113,76,(D),23649,0,15307,1935,6307,100,73181,27011,46156,(L),52386,14711,24642,21052,3590,2288,59746,37914,2110,5289,14433,1355,(D),(L),(D),55536,23467,32069,40311,22531,8296,8280,1204,309550,19678,7635,282237,19992,262245
56037,"Sweetwater, WY",7,2014,2168329,44970,48217,2086595,257836,117690,140146,-174347,1654412,272017,241900,1522652,366757,226611,197186,1106,196080,3077,2083518,1761153,(D),269,(L),(D),710740,145702,283348,281690,(D),160739,24222,46239,90278,168695,22714,(D),4172,(L),(D),6149,(L),(D),70,87,(D),3592,145981,863,(L),(L),(D),(L),(L),69,(D),(D),141913,(L),(D),92977,25132,1725,2555,10579,12004,2015,13253,2679,1254,15596,3672,2513,156201,(D),20122,50,67757,(D),48870,234,10236,4230,(D),8172,2580,(D),(D),(NA),3174,(L),(D),23830,0,15666,1315,6479,370,71091,23428,47650,(L),51087,13905,23443,19489,3954,2337,62799,39211,1875,7048,14665,1553,(D),(L),(D),54361,21969,32392,40256,21874,8488,8525,1369,322365,19132,7182,296051,20142,275909
56037,"Sweetwater, WY",7,2015,2186015,44693,48912,2078796,249813,118439,131374,-171554,1657429,269879,258707,1473270,363417,232043,242109,-3219,245328,-1536,2080332,1754649,(D),165,(L),(D),700437,154786,326717,218934,(D),162381,17000,55532,89849,183206,21219,(D),4223,52,(D),4391,(L),(D),(L),55,(D),4425,161987,825,(L),(L),(D),(L),(L),(L),(D),(D),157941,(L),(D),95301,25069,2068,2317,10842,12073,2355,14511,2710,1195,15555,3863,2743,155372,(D),20648,(L),56763,(D),58827,109,10103,4632,(D),8115,(D),(D),(D),(NA),3137,(L),(D),24377,0,15697,(D),6263,(D),65286,22136,43141,(L),45949,13599,25560,21327,4233,2303,61178,34962,1083,8109,17024,2284,74,(L),2183,53620,22021,31599,39032,20150,8812,8696,1374,325683,18219,6708,300756,20089,280667
56037,"Sweetwater, WY",7,2016,2123215,44165,48075,1973816,238554,113278,125276,-157240,1578022,275469,269724,1354045,360529,235253,259242,-6306,265548,-4327,1978143,1642895,(D),147,(L),(D),645766,139189,329032,177545,(D),146410,14020,37631,94759,191198,19991,(D),4815,(L),(D),(D),(L),(D),(L),(L),(D),4249,171207,(D),(L),0,(D),0,0,0,(D),(D),167975,0,(D),93915,24516,2183,1998,9963,12188,2400,15001,2643,1148,15364,3814,2697,143381,(D),20286,(L),46421,(D),57119,89,10497,4612,(D),8431,(D),(D),(D),(NA),3227,(D),(D),24148,0,15375,(D),6350,(D),48466,21712,26744,(L),39849,13636,21532,17856,3676,2334,61888,34112,(D),(D),17104,2345,106,(L),2193,52459,21293,31166,39042,19508,9181,(D),(D),335248,18836,6964,309448,20839,288609
56039,"Teton, WY",7,2001,1416187,18653,75923,792840,86421,46161,40260,-84495,621924,751450,42813,525854,95345,55085,171641,3215,168426,4578,788262,700734,(D),(D),(L),(D),(D),(D),0,(D),(D),128848,59589,12116,57143,12478,3806,(D),(D),0,1118,0,(D),0,0,0,1071,(D),8672,575,(D),-65,(D),2949,160,0,1999,(D),(D),(D),(D),70341,8056,2599,1978,9197,10070,1574,2901,7387,6277,7358,10260,2684,14959,2247,1183,71,(D),1519,(L),(D),2802,(D),(L),12731,6473,1222,(D),(D),1360,(D),(L),79741,0,16745,(D),17499,(D),39722,33041,6665,(L),113650,6238,10185,16206,-6021,3016,21101,19096,-696,(D),(D),29279,3217,1900,24162,101886,70862,31024,28673,10906,8708,6533,2526,87528,21992,1396,64140,4325,59815
56039,"Teton, WY",7,2002,1508660,18837,80090,812803,87395,46414,40981,-86221,639187,822350,47123,532403,100867,59886,179533,1404,178129,3026,809777,716902,(D),(D),(L),(D),(D),(D),(L),(D),(D),132838,56801,13098,62939,8260,3584,(D),(D),0,965,0,(D),(D),0,0,1085,(D),4676,630,(D),-66,(D),862,119,0,1207,(D),(D),(D),(D),67858,7029,2275,2073,8865,10449,1334,3095,6810,6109,7502,10361,1956,17616,3679,1152,(D),5339,1679,(L),(D),3090,(D),(L),15882,6827,2233,(D),(D),(D),(D),59,70728,0,19408,(D),21130,(D),42942,34696,8231,(L),116825,9315,12207,17084,-4877,3688,25725,21926,-118,(D),(D),11085,3178,1927,5980,126881,94666,32215,30920,12233,9693,6633,2361,92875,21655,1884,69336,4923,64413
56039,"Teton, WY",7,2003,1699129,19066,89118,843520,91440,48974,42466,-88894,663186,985321,50622,552783,105902,63436,184835,3346,181489,4749,838771,734749,(D),(D),(L),(D),(D),(D),(L),(L),(D),118268,48126,12696,57446,9591,3357,(D),(D),0,921,(L),(D),(D),0,0,793,(L),6234,1377,(D),(L),(D),(D),271,(D),1257,(D),180,(D),(D),67344,7673,2263,2236,8431,11895,1559,3266,6707,7202,3439,10861,1812,17998,3544,1060,(D),5170,1993,(L),(D),3481,2205,(L),14410,5094,1461,(D),470,1552,(D),116,83063,0,19838,(D),22742,(D),43408,33459,9940,(L),101028,10665,11697,13769,-2072,4214,31916,26619,104,(D),(D),14219,5456,1899,6864,142009,104065,37944,31247,12269,10314,6180,2484,104022,22215,2775,79032,5506,73526
56039,"Teton, WY",7,2004,1988782,19467,102162,799268,97174,52067,45107,-90672,611422,1324963,52397,575192,111087,65980,112989,2309,110680,3783,795485,684867,(D),(D),(L),(D),(D),(D),532,248,(D),106304,43068,13394,49842,8282,3119,(D),(D),(L),1028,(L),(D),(D),(L),(L),651,(L),5163,1739,(D),(L),0,365,161,(D),177,(L),126,(D),(D),65487,9315,1472,2190,7699,12035,1166,2803,6647,6862,3166,9557,2575,15253,2612,1094,(D),3622,1873,(L),(D),3163,(D),(L),10482,3287,755,(D),(D),2649,(D),-145,84457,0,21971,(D),24998,(D),54251,34090,20160,(L),93371,-31609,-12078,-9033,-3045,5512,43509,35434,352,(D),(D),16858,7748,2110,7000,162357,124178,38179,31306,10109,11972,6717,2508,110618,22844,3107,84667,5676,78991
56039,"Teton, WY",7,2005,2364719,19632,120452,749324,102423,53381,49042,-95312,551589,1756354,56776,614526,120389,71347,14409,2087,12322,3680,745644,622793,1695,(D),85,(D),4916,(D),598,(D),(D),123377,47489,14841,61047,6069,2737,(D),(D),0,1197,58,(D),(D),(L),(L),639,(D),3332,1083,(D),-226,-222,114,(L),(D),164,(L),(D),(D),(D),73605,9951,1818,2203,8407,12304,1491,4494,6964,7313,2744,12349,3567,15806,1789,1326,(D),4266,1621,(L),(D),3973,(D),(L),9931,2517,918,2038,(D),2199,(D),-154,74076,0,21595,(D),25285,(D),59230,41075,18147,(L),85150,-68558,-57253,-53217,-4036,5790,52215,39889,1772,(D),(D),18094,4935,2352,10807,166401,127608,38793,36540,13241,13482,7452,2365,122851,23269,3699,95883,5896,89987
56039,"Teton, WY",7,2006,2975661,20014,148679,770652,127686,58122,69564,-103221,539745,2376001,59915,685143,147270,77706,-61761,1882,-63643,3376,767276,634942,5099,(D),389,(D),3302,(D),187,(D),(D),149371,55843,16161,77367,3196,2880,(D),(D),(L),1250,66,(D),(D),(L),(L),719,(D),316,383,(D),-685,(D),(L),-358,(D),288,(L),(D),0,(D),84270,12864,1704,1840,9765,13530,1650,4896,7554,8210,3397,14194,4666,18971,(D),1371,(D),6047,1923,-71,287,3680,2435,(D),14716,5549,1854,1576,(D),2770,(D),119,97640,0,23633,44391,28336,1280,55822,42248,13560,(L),95905,-142339,-71086,-71691,605,6156,44541,36318,165,(D),(D),20924,6463,2421,12040,186538,138587,47951,45884,17024,17014,9474,2372,132334,26167,3636,102531,5731,96800
56039,"Teton, WY",7,2007,3158007,20472,154260,817728,139781,60715,79066,-108265,569682,2524402,63923,737574,165306,86240,-85152,2976,-88128,4663,813065,675282,(D),(D),-189,(D),(D),(D),-100,(D),(D),167120,63456,16153,87511,(L),3440,(D),(D),(L),1486,76,(D),(D),0,(L),1034,(D),-3438,-2765,(D),-353,(D),(D),423,(D),351,(L),(D),(L),(D),94577,14383,2130,2495,11131,14318,1648,6580,8474,8610,3794,15792,5222,21484,(D),1341,(D),6906,1992,(L),(D),3843,2744,(D),15079,6379,2378,951,(NA),2918,(D),(D),72131,0,24247,13905,27922,6057,40691,27531,13147,(L),107920,-135526,-74237,-80325,6088,5676,48707,39776,211,3493,5227,23665,8481,2375,12809,204975,155541,49434,57851,21586,23208,10607,2450,137783,27638,3896,106249,5782,100467
56039,"Teton, WY",7,2008,3278228,20988,156195,978338,142629,61867,80762,-113973,721736,2477085,79407,797625,172910,92148,7803,400,7403,2669,975669,831180,-2096,(D),-891,(D),2859,(D),70,(D),(D),172118,68827,15634,87657,1661,3410,(D),(D),0,1573,66,(D),(D),(L),0,928,(D),-1749,-972,(D),(D),-694,(D),345,(D),(D),(L),(D),-74,(D),92388,14027,2071,1857,11139,15170,1466,6513,8899,9112,3783,13793,4558,24368,(D),1265,(D),7504,2201,(L),313,4076,(D),(D),19403,5675,596,5081,(NA),3668,(D),(D),55185,0,40638,-32725,23824,23448,30399,22171,8232,(L),123712,-53049,-18538,-30265,11727,6458,54734,43372,437,4796,6129,24622,7382,2652,14588,217717,167550,50167,54098,18534,21655,11520,2389,144489,27271,4356,112862,6524,106338
56039,"Teton, WY",7,2009,2742356,21232,129161,1336325,143652,67852,75800,-105453,1087220,1565616,89520,717122,157074,81274,462129,-221,462350,2847,1333478,1182683,17037,(D),-405,(D),308,(D),-143,(D),(D),146402,64825,10665,70912,4028,2808,(D),(D),(L),731,626,(D),(D),0,(L),838,(D),1220,702,(D),(D),-115,(D),157,(D),(D),(L),(D),(L),(D),78410,10414,1744,1279,9200,15531,1370,6774,7408,8188,3268,10209,3025,27537,(D),1220,(D),10209,2837,775,310,3314,(D),(L),23395,5061,3643,6307,(NA),3871,(D),(D),305716,0,48016,229817,(D),(D),25850,18575,7324,(L),111203,49988,37433,31462,5971,7028,54046,41868,653,4934,6591,18964,6580,2470,9914,203054,150245,52809,49075,17017,19067,11053,1938,150795,28136,4961,117698,6732,110966
56039,"Teton, WY",7,2010,3075187,21297,144395,1343847,138604,66132,72472,-101592,1103651,1871817,99719,698357,153792,81320,491698,-552,492250,2642,1341205,1184741,39220,(D),-139,(D),1538,(D),518,(D),(D),106047,46057,12286,47704,3632,1496,(D),(D),(L),-351,696,(D),(D),(L),(L),855,-646,2136,1147,(D),(D),-129,(D),(L),(L),(D),(L),(L),(L),(D),73064,9537,1747,2254,8055,15785,1098,6204,6634,8065,3227,8276,2182,28328,(D),1350,(D),9073,2796,2544,320,3181,2830,(L),16166,5091,2840,(D),(NA),3076,(D),2082,315966,0,57925,231179,18680,8182,29121,22779,6437,-95,100630,85515,32041,28837,3204,8205,56961,44250,589,4984,7138,22074,8214,2812,11048,197992,149862,48130,34490,10533,11764,10537,1656,156464,31449,4746,120269,7145,113124
56039,"Teton, WY",7,2011,3163282,21474,147308,1111783,123769,46202,77567,-107940,880074,2181441,101767,717749,159896,82329,234138,3306,230832,6873,1104910,945966,(D),(D),149,1526,(D),(D),1081,(D),(D),97599,44321,11855,41423,3139,521,0,(D),59,-1209,470,(D),(L),66,199,869,(D),2618,1805,(D),(D),-114,-102,(L),0,432,(L),0,0,(D),71971,9590,1723,2138,7137,15819,1105,5652,6576,8490,3352,8390,1999,32435,(D),1155,(D),11217,2753,5337,361,3445,(D),(L),16043,5498,3535,(D),(NA),3227,(D),1880,125083,0,29341,74366,15043,6333,34073,22729,11395,-51,111766,61706,33949,31042,2907,8895,56033,43497,509,4870,7157,20256,7372,2472,10412,204204,156981,47223,33843,9745,11362,10980,1756,158944,32028,4349,122567,7769,114798
56039,"Teton, WY",7,2012,4014587,21688,185106,1104638,132991,46399,86592,-122409,849238,3063610,101739,763488,174427,87835,166723,-3959,170682,1194,1103444,938547,(D),(D),150,892,(D),(D),1294,238,(D),103877,47648,10911,45318,9896,3176,228,(D),(L),1272,216,(D),(L),62,174,728,(D),6720,1878,(D),(D),127,-719,355,94,(D),781,(D),60,(D),80728,10817,2084,2252,7903,17487,1032,7433,6285,8367,3255,10572,3241,35787,(D),1389,(D),9102,2611,9802,483,3171,(D),(L),18701,6480,4258,(D),(NA),3431,(D),2544,99736,0,31415,47904,16481,3936,29249,17655,11592,(L),127182,11707,39098,35808,3290,9160,58246,44259,1369,4879,7739,21728,7629,2308,11791,227274,167915,59359,37968,10701,12950,12040,2277,164897,32632,3878,128387,7882,120505
56039,"Teton, WY",7,2013,3934108,22319,176267,1145943,154302,63575,90727,-115814,875827,2952951,105330,802645,189961,99234,153337,-2669,156006,3110,1142833,968165,17183,(D),684,(D),2221,1502,546,173,(D),120274,56074,9692,54508,5590,3443,177,212,0,475,(L),(D),0,(L),(L),853,(D),2147,1898,(D),(D),-367,(D),-103,263,(D),542,(D),115,(D),87779,10706,2293,2824,7288,19575,1075,8036,7539,9000,5179,11244,3020,42890,(D),1180,(D),7593,2857,18200,502,3199,2889,(L),15867,4465,4826,563,(NA),3232,855,1926,62891,0,22543,21538,14853,3957,27475,16869,10606,0,135005,10239,52862,48832,4030,11177,59605,43900,2505,4944,8256,19975,4033,2208,13734,238066,175178,62888,38751,10627,13101,12634,2389,174668,31679,3793,139196,7931,131265
56039,"Teton, WY",7,2014,4564932,22846,199813,1231041,169414,70948,98466,-131191,930436,3524214,110282,873992,203790,105324,153259,-2502,155761,3032,1228009,1041310,(D),(D),689,-175,(D),(D),841,238,(D),138455,59065,10736,68654,7062,5007,141,114,(L),958,198,(D),(L),(L),(L),1006,(D),2055,3289,(L),(D),-382,(D),-556,170,(D),738,(D),98,(D),88520,9668,2458,2875,7740,22113,1520,6190,7774,9007,5305,10850,3020,50187,(D),1201,(D),8074,2680,25146,749,2808,3150,0,15866,4240,5405,(D),(NA),3125,(D),2082,31729,0,13587,687,14284,3171,46741,31725,15004,(L),170013,-20564,56003,50930,5073,11683,59559,43337,2540,5023,8659,28480,11854,2980,13646,254787,188521,66266,43603,12345,15040,13432,2786,186699,33780,3660,149259,7828,141431
56039,"Teton, WY",7,2015,4574773,23073,198274,1307132,177716,76798,100918,-141802,987614,3470033,117126,909290,210325,109407,187517,-2948,190465,1796,1305336,1108068,9251,(D),606,(D),2788,(D),1002,(D),(D),156832,63734,12168,80930,5229,4490,(D),(L),(L),703,142,(D),(L),(L),(L),771,(D),739,3200,(D),(D),-483,(D),-512,(L),(D),140,(D),(L),(D),94298,10219,2421,3306,8510,25973,1056,5851,8084,9203,5511,11311,2853,79610,(D),1265,(D),8986,2338,53120,866,3087,3508,(L),17233,4333,6691,(D),(NA),2639,(D),2914,26738,0,18756,-9431,15776,1637,68460,47697,20746,(L),172147,-15803,62951,57303,5648,12370,60788,45461,1491,4873,8963,14243,3071,2332,8840,270771,203965,66806,46953,14488,15472,14154,2839,197268,35555,3476,158237,8044,150193
56039,"Teton, WY",7,2016,4629727,23191,199635,1437949,191700,84543,107157,-158428,1087821,3419440,122466,976739,225014,117857,236196,-3234,239430,2360,1435589,1224128,10181,(D),501,(D),6586,(D),1360,(D),(D),173499,71891,11667,89941,7976,5412,(D),(L),(L),999,579,(D),(L),(L),(L),802,(D),2564,3748,-1274,(D),(D),(D),-105,0,(D),(L),(D),(L),(D),93615,10068,2497,3412,8522,27169,861,4814,8369,9427,6055,10192,2229,95400,(D),1216,(D),10774,2039,65478,(D),3956,3956,-150,16647,4500,4405,(D),(NA),2820,(D),4202,36972,0,20589,-977,13407,3953,84013,60892,23098,(L),183209,-10489,63995,58005,5990,12999,65029,50403,332,4386,9908,16836,5905,1475,9456,285933,216445,69488,55988,18933,19913,14465,2677,211461,37739,3671,170051,8129,161922
56041,"Uinta, WY",7,2001,521203,19413,26848,353455,40772,20695,20077,71901,384584,72932,63687,254440,58126,38049,40889,-571,41460,1557,351898,277561,901,(D),(L),(D),47389,39227,0,8162,5202,51086,5646,26413,19027,14168,9961,(D),(D),(D),1673,1331,(D),(D),(L),(D),(D),(D),4207,(D),(L),(L),(D),(D),(L),0,(D),(D),701,(D),7667,32397,5252,212,416,2941,5764,(D),6611,737,2854,(D),3176,675,22726,143,(D),81,8002,392,5025,153,4117,(D),(L),10409,(D),(D),(L),(D),9622,65,(L),5380,0,1835,(D),(D),55,9073,5437,3633,(L),(D),(D),6127,5037,1090,(D),(D),7796,(D),11061,4951,778,(D),(L),(D),9016,3416,5600,9208,5216,2150,(D),(D),74337,4174,1440,68723,21533,47190
56041,"Uinta, WY",7,2002,548936,19587,28026,384981,43367,22248,21119,73602,415216,65142,68578,279955,63050,41931,41976,-2133,44109,426,384555,305320,866,(D),(L),(D),54967,42481,(L),12487,5630,60265,5645,42354,12266,12844,9297,(D),(D),(D),1343,(D),(D),(D),(L),(D),(D),(D),3547,(D),(L),(L),(D),(D),(L),0,(D),(D),(D),(L),8480,33046,5283,(D),507,3057,5393,(D),6126,684,2086,(D),3085,679,23802,139,(D),(L),8953,430,4827,144,4144,(D),(L),12162,(D),(D),(L),(D),10746,(D),(L),5834,0,2331,(D),(D),(L),10504,5804,4697,(L),15017,(D),(D),3313,(D),(D),(D),8410,(D),11446,5665,1102,(D),(L),(D),10299,3746,6553,10457,5887,2440,(D),(D),79235,4566,1942,72727,23164,49563
56041,"Uinta, WY",7,2003,553059,19480,28391,386269,43867,22507,21360,69073,411475,67412,74172,278901,66387,45027,40981,1830,39151,3971,382298,297943,917,(D),0,(D),51822,39806,(D),(D),5718,55422,5727,37423,12272,12644,9105,2653,1111,0,1760,(D),(D),(D),(L),(L),(D),-154,3539,178,(L),0,(D),(D),(L),0,(D),(D),(D),(L),9369,28048,4502,(D),309,1955,5214,(D),6666,419,895,(D),1172,543,23589,140,(D),58,8189,534,5095,98,4160,(D),(L),13052,(D),(D),(L),(D),11833,(D),(L),5945,0,2427,(D),(D),123,11671,5857,5812,(L),16148,(D),(D),3380,(D),(D),(D),9970,(D),12332,6378,1384,(D),(L),(D),9622,3795,5827,10509,5668,2568,(D),(D),84355,4676,2814,76865,24990,51875
56041,"Uinta, WY",7,2004,557444,19470,28631,386184,44728,22910,21818,65624,407080,72164,78200,280157,68287,46469,37740,1057,36683,3226,382958,295626,1047,(D),(L),(D),55693,(D),418,(D),6045,41985,5601,25281,11103,11481,8130,2883,968,(L),1879,(D),(D),(D),(L),(L),(D),(D),3351,375,(L),(L),(D),(D),51,0,(D),(D),(D),(L),11687,26653,4774,(D),(D),1638,5270,582,6316,399,445,(D),528,486,25387,167,(D),(L),8733,286,6491,55,4026,(D),(L),13737,(D),(D),124,(D),10768,(D),(L),5504,0,2310,(D),(D),77,13806,5336,8470,0,14358,(D),(D),3878,(D),(D),(D),10952,(D),13960,7195,1377,(D),0,(D),9144,3610,5534,10243,5183,2787,(D),(D),87332,4890,3089,79353,25425,53928
56041,"Uinta, WY",7,2005,608568,19494,31218,413617,47854,24353,23501,66728,432491,93537,82540,304430,73484,49983,35703,1631,34072,3902,409715,318981,867,(D),(L),(D),66646,44214,(D),(D),6636,52246,6095,33614,12537,12618,8802,2778,1089,(L),2303,(D),(L),(D),(L),-63,(D),-469,3816,(D),(L),(L),(L),(D),124,0,(D),(D),(D),(L),15217,26257,4369,(D),(D),1649,5027,638,6498,297,443,(D),810,416,23941,70,4590,(L),7804,260,6334,(L),(D),(D),(L),14939,(D),(D),147,(D),11124,(D),(L),6091,0,3563,(D),(D),(L),13388,4633,8754,(L),13943,1104,5494,3793,1701,670,35798,(D),(D),9729,8039,1386,(D),0,(D),9981,3577,6404,11759,6082,3401,(D),(D),90734,4998,3656,82080,25636,56444
