GeoFIPS,GeoName,Region,Year,Personal income (thousands of dollars),Population (persons) 2/,Per capita personal income (dollars),Earnings by place of work,Less: Contributions for government social insurance 3/,Employee and self-employed contributions for government social insurance,Employer contributions for government social insurance,Plus: Adjustment for residence 4/,Equals: Net earnings by place of residence,"Plus: Dividends, interest, and rent 5/",Plus: Personal current transfer receipts,Wages and salaries,Supplements to wages and salaries,Employer contributions for employee pension and insurance funds 6/,Proprietors' income 7/,Farm proprietors' income,Nonfarm proprietors' income,Farm earnings,Nonfarm earnings,Private nonfarm earnings,"Forestry, fishing, and related activities",Forestry and logging,"Fishing, hunting and trapping",Support activities for agriculture and forestry,"Mining, quarrying, and oil and gas extraction",Oil and gas extraction,Mining (except oil and gas),Support activities for mining,Utilities,Construction,Construction of buildings,Heavy and civil engineering construction,Specialty trade contractors,Manufacturing,Durable goods manufacturing,Wood product manufacturing,Nonmetallic mineral product manufacturing,Primary metal manufacturing,Fabricated metal product manufacturing,Machinery manufacturing,Computer and electronic product manufacturing,"Electrical equipment, appliance, and component manufacturing","Motor vehicles, bodies and trailers, and parts manufacturing",Other transportation equipment manufacturing,Furniture and related product manufacturing,Miscellaneous manufacturing,Nondurable goods manufacturing,Food manufacturing,Beverage and tobacco product manufacturing,Textile mills,Textile product mills,Apparel manufacturing,Leather and allied product manufacturing,Paper manufacturing,Printing and related support activities,Petroleum and coal products manufacturing,Chemical manufacturing,Plastics and rubber products manufacturing,Wholesale trade,Retail trade,Motor vehicle and parts dealers,Furniture and home furnishings stores,Electronics and appliance stores,Building material and garden equipment and supplies dealers,Food and beverage stores,Health and personal care stores,Gasoline stations,Clothing and clothing accessories stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Miscellaneous store retailers,Nonstore retailers,Transportation and warehousing,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Scenic and sightseeing transportation,Support activities for transportation,Couriers and messengers,Warehousing and storage,Information,Publishing industries (except Internet),Motion picture and sound recording industries,Broadcasting (except Internet),Internet publishing and broadcasting 8/,Telecommunications,"Data processing, hosting, and related services",Other information services 8/,Finance and insurance,Monetary Authorities-central bank,Credit intermediation and related activities,"Securities, commodity contracts, and other financial investments and related activities",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Real estate and rental and leasing,Real estate,Rental and leasing services,Lessors of nonfinancial intangible assets (except copyrighted works),"Professional, scientific, and technical services",Management of companies and enterprises,Administrative and support and waste management and remediation services,Administrative and support services,Waste management and remediation services,Educational services,Health care and social assistance,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Museums, historical sites, and similar institutions","Amusement, gambling, and recreation industries",Accommodation and food services,Accommodation,Food services and drinking places,Other services (except government and government enterprises),Repair and maintenance,Personal and laundry services,"Religious, grantmaking, civic, professional, and similar organizations",Private households,Government and government enterprises,Federal civilian,Military,State and local,State government,Local government
15001,"Hawaii, HI",8,2016,7618924,198449,38392,4489226,522171,291299,230872,14138,3981193,1790756,1846975,3084110,858027,627155,547089,-8783,555872,92349,4396877,3283504,(D),(D),(D),(D),(D),77,(D),(L),81315,430210,(D),54098,(D),(D),(D),(D),10301,(D),(D),366,(L),70,(L),(D),(D),3304,47381,(D),6206,(L),(D),265,(L),62,2134,426,(D),(D),(D),376083,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),34824,-147,(D),28052,32971,0,41575,26097,(D),(D),52395,(D),(D),4936,(NA),32165,(D),(D),78378,0,48477,(D),21406,(D),113751,(D),(D),(D),(D),(D),(D),(D),9838,(D),(D),(D),(D),(D),76835,(D),(D),5203,(D),(D),331873,(D),208897,(D),(D),76469,(D),1113373,127766,45015,940592,705450,235142
16001,"Ada, ID",7,2016,20889528,444028,47046,16469554,1985425,1025453,959972,-876243,13607886,4390260,2891382,11358702,2736219,1776247,2374633,23709,2350924,45612,16423942,14085230,6676,(D),(D),5934,199784,(D),67781,(D),141158,1256841,309651,167741,779449,1898145,1565025,76141,22979,(D),60899,49124,1241297,2416,(D),37992,17179,11251,333120,259510,13447,615,3910,3679,958,(D),15892,(D),20212,9820,936044,1331447,224342,54242,62886,98620,222153,54729,63995,50615,53603,149772,93167,203323,343731,44491,10199,(D),132382,22157,3341,(D),40052,56251,34360,288291,43827,14384,25841,(NA),108355,32222,63662,1004807,(D),351839,160980,444433,(D),383774,348233,(D),(D),1330897,379598,904474,834286,70188,133561,2429476,845990,1303588,133304,146594,132509,50638,5029,76842,501598,74649,426949,482419,170271,141278,154816,16054,2338712,585582,53411,1699719,836173,863546
16005,"Bannock, ID",7,2016,2928660,84377,34709,1865202,242788,122295,120493,154917,1777331,477515,673814,1313402,396485,275992,155315,6062,149253,12755,1852447,1373090,(D),129,(L),(D),(D),1751,(D),181,14773,117366,18261,10013,89092,147999,113947,(D),2446,59,9330,2308,(D),(D),(L),(L),1875,3635,34052,21582,0,0,(D),0,0,(L),(D),101,11321,(L),67042,150915,30154,4233,4461,11762,19741,8793,10282,4807,3635,38891,10552,3604,99973,(D),62584,(D),22149,(D),(D),75,2333,(D),(D),22510,(D),(D),6642,(NA),8733,(D),(D),113510,0,35342,(D),70057,(D),19717,17471,2269,(L),74588,39489,59068,53739,5329,10042,290058,123676,(D),36407,(D),7518,1437,216,5865,67737,9860,57877,63326,24629,15746,21819,1132,479357,57027,8544,413786,251214,162572
16017,"Bonner, ID",7,2016,1554830,42536,36553,764243,103762,56185,47577,49434,709915,471020,373895,506837,148447,100870,108959,-292,109251,1955,762288,614632,14056,8597,(D),(D),9709,(D),6797,(D),13703,65274,19903,6789,38582,141793,88386,26522,3119,415,6679,3955,(D),(D),(D),25584,1096,9454,53407,(D),(D),0,(D),(D),(D),(L),1458,(L),(D),(D),10373,79886,12740,(D),(D),12310,17845,2547,4037,1412,4356,11044,6293,4217,26696,(D),4820,(L),11944,(D),(L),(D),1243,(D),(L),(D),3899,(D),(D),(NA),1893,(D),6402,22256,0,9216,3611,6921,2508,14705,13878,841,(L),34215,(D),(D),7905,(D),8079,59388,32339,4439,14094,8516,13886,(D),(D),12361,31841,9152,22689,38806,13417,9612,13753,2024,147656,15873,4223,127560,14588,112972
16049,"Idaho, ID",7,2016,521240,16156,32263,270487,33411,18707,14704,11828,248904,138363,133973,163935,52877,38173,53675,12154,41521,16085,254402,174189,8086,(D),(D),5242,4181,(D),3481,(D),3840,29377,6252,2695,20430,20167,18275,12874,1110,(L),2274,(D),(D),(L),(L),(D),(D),(D),1892,(D),(D),0,(D),0,0,0,(D),(L),(D),(L),6952,18396,3597,568,(D),1566,5774,(D),1462,(D),386,590,422,(D),17612,1195,275,(D),13321,(D),(L),100,(D),1562,(L),1945,1361,(L),(D),(NA),(D),0,(L),7361,0,3828,767,2480,286,2097,(D),(D),(L),5861,(D),(D),1526,(D),2109,25765,5191,(D),5497,(D),1984,(D),(D),933,5949,1535,4414,10007,3571,3057,2948,431,80213,28204,1568,50441,13865,36576
16055,"Kootenai, ID",7,2016,6144687,154311,39820,3424269,444702,234065,210637,551755,3531322,1344423,1268942,2335966,636052,425415,452251,-114,452365,2756,3421513,2706931,14506,(D),(D),8116,29874,(D),(D),(D),33137,321724,78147,40218,203359,288138,234504,34716,7176,21555,36809,24991,36936,24734,8291,3797,13729,21770,53634,2608,7816,(D),1220,(D),0,0,7021,(L),13060,19516,119397,367829,95949,13985,11729,30143,59324,14863,10690,6200,15356,68702,17967,22921,57274,934,1798,81,29110,1352,92,(D),13499,8731,(D),47355,23437,(D),(D),(NA),17688,2131,1983,177197,0,115361,21181,35831,4824,62164,49393,(D),(D),190968,17852,171876,142615,29261,25190,434587,282331,53746,56509,42001,59212,(D),(D),47518,159620,44739,114881,129031,50031,38397,35033,5570,714582,59081,15302,640199,46132,594067
16057,"Latah, ID",7,2016,1489287,39196,37996,839871,95708,50263,45445,169700,913863,334227,241197,533142,189241,143796,117488,3222,114266,9305,830566,458200,(D),19869,114,(D),(D),416,(D),(D),840,41528,10405,3920,27203,21367,18751,(D),(L),107,1466,2914,(D),(D),(D),(D),(D),(D),2616,1353,(D),0,0,(D),0,0,(D),(L),(L),(D),20387,65949,4840,1735,2995,7734,17479,4721,2448,3509,1313,10181,4228,4766,5717,(D),225,(L),4280,(D),(L),(L),414,(D),(L),5997,976,(D),(D),(NA),1499,(D),(D),15566,0,7345,2187,4530,1504,15181,14621,581,(L),56202,(D),(D),9678,(D),7303,85948,33779,(D),(D),9302,3134,(D),(D),1124,35099,6117,28982,28682,10789,7120,10077,696,372366,13928,6216,352222,(D),(D)
16059,"Lemhi, ID",7,2016,292585,7723,37885,135501,17424,9882,7542,798,118875,91365,82345,86330,27763,20221,21408,3712,17696,7142,128359,77781,(D),(D),(L),(D),(D),266,(D),(L),1202,15817,(D),(D),9016,4235,3776,(D),(D),(L),(D),(D),(L),(L),(L),(L),(L),(D),459,273,0,0,(D),(D),(D),0,(D),(L),(L),(L),2180,11323,2514,(D),(D),2128,4219,(L),508,(D),(D),816,(D),(D),1961,(D),0,(D),(D),(D),(L),(L),73,(D),(L),836,(D),(D),(L),(NA),(D),(L),(D),2237,0,1061,(L),870,316,1541,(D),(D),(L),6971,(D),(D),1291,(D),345,10187,4879,541,3110,1657,2236,(D),(D),1928,4864,1209,3655,7603,3112,(D),2354,(D),50578,18483,765,31330,5552,25778
16069,"Nez Perce, ID",7,2016,1643956,40369,40723,1312497,166942,86694,80248,-185252,960303,317130,366523,929990,245286,165038,137221,-1187,138408,4053,1308444,1074025,(D),7510,(D),3287,(D),874,(D),90,7023,74236,17698,7842,48696,289454,160163,21715,3097,98,109882,(D),(D),(D),(D),1376,(D),1104,129291,(D),(D),(D),0,(D),(L),(D),1118,(D),(D),(L),31103,107008,36503,2312,2786,13376,23878,3736,4266,1582,3155,7092,4750,3572,43351,4190,2185,(L),25707,289,(L),52,2791,(D),(D),17724,(D),(D),5254,(NA),4794,(D),(L),88548,0,32652,(D),49332,(D),17096,12368,4748,(L),40292,5977,21724,16087,5637,4141,217015,82137,(D),29457,(D),8974,(D),(D),6833,36589,3241,33348,43642,17211,15634,9399,1398,234419,17324,4113,212982,71916,141066
16079,"Shoshone, ID",7,2016,436624,12452,35065,263528,37291,19805,17486,-10201,216036,84233,136355,201000,51926,34440,10602,-350,10952,-278,263806,215679,1819,(D),(L),(D),69136,(L),(D),(D),(D),13794,3761,1279,8754,6154,932,(D),(L),(D),(D),(D),(L),(L),(L),(L),(L),(L),5222,(D),(D),0,(D),(D),(D),(D),(L),(L),(L),(D),(D),52933,37976,(D),(L),710,4707,(D),1574,(D),118,(D),632,585,(D),(D),0,(L),856,(D),(L),(D),(D),200,(L),2488,(D),(L),(D),(NA),(D),(L),(L),3673,0,1966,(D),(D),72,3078,(D),(D),(L),10706,(D),(D),1551,(D),474,21392,12573,(D),(D),2734,3251,(D),(D),(D),5686,1267,4419,5307,2102,(D),2334,(D),48127,5235,1231,41661,8767,32894
16083,"Twin Falls, ID",7,2016,3000974,83514,35934,2100266,252234,129966,122268,-21940,1826092,550208,624674,1360201,356934,234666,383131,72875,310256,132372,1967894,1715128,(D),(D),(D),33091,(D),458,(D),(D),25925,100152,25061,6751,68340,303460,47160,4119,(D),(D),10881,(D),(D),(D),14612,(L),2424,8922,256300,223170,(D),(L),(D),(D),96,(D),1043,(L),1936,9419,95714,184296,35093,5347,6570,20871,24042,9910,8029,6813,5782,40886,11562,9391,91675,3525,4319,(D),62589,(D),139,288,4038,(D),5932,24949,5258,(D),5951,(NA),5516,(D),(D),68977,0,42468,7391,16965,2153,36085,33152,(D),(D),97920,13638,101601,94569,7032,7196,376773,126072,(D),34979,(D),4822,(D),(D),3640,69184,9734,59450,78113,31244,25046,20317,1506,252766,33955,8365,210446,19030,191416
17023,"Clark, IL",3,2016,606483,15938,38053,279525,31259,17761,13498,102641,350907,110874,144702,189581,59694,46196,30250,5343,24907,8989,270536,223492,3074,(D),(L),(D),7454,3273,3512,669,(D),22390,(D),(D),7462,90989,84439,(L),60,(L),836,(D),(D),(D),(D),(L),(D),(D),6550,(L),(D),(L),(D),(L),(L),(D),(D),96,309,(L),6876,14708,3981,(L),(D),894,1086,(D),1638,0,(D),(D),255,1550,(D),(L),1045,(L),2951,225,(D),(L),533,(D),(L),1683,(D),(L),(D),(NA),(D),(L),(L),8041,0,5290,285,2178,288,2850,(D),(D),(L),(D),(D),5376,5375,(L),(L),12763,5068,88,7322,285,677,(D),(L),(D),9007,982,8025,11298,(D),(D),5347,0,47044,3638,982,42424,6118,36306
17031,"Cook, IL",3,2016,294875826,5203499,56669,241918343,25354680,13366645,11988035,-30110066,186453597,64531725,43890504,177802687,37902873,25914838,26212783,-604,26213387,3006,241915337,213089097,9447,73,(D),(D),95273,32493,54331,8449,746486,9987962,2650573,884991,6452398,16328490,9782110,70789,335307,624950,2320197,1407096,1143398,1201120,(D),(D),339859,1184792,6546380,2396266,221629,12063,71643,115705,17208,729541,805692,279033,1228438,669162,12245937,9943782,1464187,351988,594859,608753,2141889,1063641,175817,882690,247436,1341503,484521,586498,11762992,4237517,(D),50523,2800491,754227,(D),48281,1303930,593911,961036,7204935,1665838,415944,1030720,(NA),1691093,1052703,1348637,25341854,(D),7509974,10422925,7333517,(D),9912102,7821972,2060586,29544,37822212,7086877,11282954,10785263,497691,7251037,23856863,8911838,10028728,2171471,2744826,3417076,2077826,331330,1007920,9166076,2339084,6826992,9626742,1792677,2641473,4848314,344278,28826240,4494733,367570,23963937,4139822,19824115
17133,"Monroe, IL",3,2016,1782381,34068,52318,504097,54692,32420,22272,776366,1225771,313413,243197,320494,87072,64800,96531,-3072,99603,1577,502520,413901,(D),(D),(L),(D),(D),461,(D),71,(D),48948,(D),(D),19734,23229,6915,(D),(D),97,787,(D),(D),(D),50,(L),(D),2751,16314,2619,(D),(D),(L),(L),(L),(D),5783,272,(D),(L),15020,46013,15458,(D),1654,3527,4203,4586,1559,282,328,(D),808,2469,(D),(L),286,(D),11851,3530,(L),(L),(D),-62,(D),17269,(D),(D),69,(NA),(D),(D),(D),29397,0,15022,5465,8188,722,33116,(D),(D),(L),(D),(D),13141,(D),(D),8957,34437,17389,669,4930,11449,3992,(D),(L),(D),25421,2181,23240,32821,8942,11826,(D),(D),88619,5130,2106,81383,5818,75565
18019,"Clark, IN",3,2016,4760309,116031,41026,3246203,378907,200769,178138,290580,3157876,583371,1019062,2329176,601579,423441,315448,6962,308486,8723,3237480,2872221,(D),70,0,(D),(D),197,(D),(D),23526,211848,51377,30357,130114,640876,439967,57775,24520,36330,31260,79592,(D),(L),(D),87606,37713,43096,200909,25647,(D),0,(D),69,(L),(D),33863,(D),52648,54355,125174,343401,66235,(D),10183,25164,22526,15531,9842,18945,10860,40661,12959,(D),355796,2765,3609,(D),140138,(D),216,(D),13792,19930,11569,11190,(D),2103,2170,(NA),3492,353,(D),187318,0,102762,(D),74880,(D),41152,29853,(D),(D),85583,21463,159972,148580,11392,14826,374847,203296,95507,38763,37281,16332,(D),(D),7389,120200,11949,108251,130018,47310,28478,49964,4266,365259,103622,10860,250777,34943,215834
18065,"Henry, IN",3,2016,1701770,48521,35073,685345,87001,51647,35354,357493,955837,235635,510298,475163,130348,94994,79834,5450,74384,9677,675668,504996,(D),154,(L),(D),(D),(L),(D),(L),7688,44849,13123,9372,22354,137186,121240,(D),(D),(D),8487,60190,-103,(D),(D),(D),(D),(D),15946,8664,(D),0,(D),0,0,(L),427,(L),(D),(D),31721,57895,11135,(D),(D),4332,7963,4677,8046,3377,453,10912,2164,2506,21945,(D),(L),(L),17817,(D),(D),(L),(D),(L),(D),5871,(D),59,(D),(NA),1374,(D),(L),21371,0,11579,2027,7001,764,10859,10091,766,(L),12956,952,34976,(D),(D),939,49457,18865,839,24357,5396,3019,(D),(D),1706,21514,835,20679,38638,10159,9734,17978,767,170672,7219,4190,159263,8124,151139
18089,"Lake, IN",3,2016,19739017,485846,40628,12649504,1491798,797211,694587,1152452,12310158,2818524,4610335,9358658,2302135,1607548,988711,-7041,995752,-3577,12653081,11233877,3478,197,(L),3282,7498,-92,(D),(D),(D),1074425,211579,123146,739700,2572362,1891580,8003,79257,1423144,179293,48401,(D),(D),60999,22990,23414,36859,680782,60341,31087,0,2717,(D),(L),17566,17696,(D),116463,27604,(D),862658,174835,22630,28803,86893,126237,83990,50747,59063,24897,130338,39860,34365,633743,(D),111501,(D),345901,38119,34639,260,53199,23106,23877,95728,(D),6649,11478,(NA),50764,825,(D),337838,0,194881,37448,98591,6918,172574,127437,45112,(L),476599,234306,433463,341402,92061,105811,2093491,994679,784656,185758,128398,239865,(D),(D),223272,454437,63564,390873,627561,221805,189223,209524,7009,1419204,144476,44881,1229847,222989,1006858
18097,"Marion, IN",3,2016,45416786,941229,48253,52425027,5507270,2956848,2550422,-15689552,31228205,6221663,7966918,35178043,8000535,5450113,9246449,623,9245826,5267,52419760,46511832,(D),10395,(D),(D),3806,-2836,10487,-3845,187058,2413412,658383,301994,1453035,6027763,2198336,40313,51375,38916,482108,293081,225012,(D),(D),520809,26838,164508,3829427,257891,120502,1174,23229,7496,(L),85438,251015,65845,2916759,100073,2736762,2729424,425817,125615,150708,213245,269393,223057,89597,469062,57096,287938,184846,233050,2368913,180647,114979,(D),972550,69515,(D),1580,232914,(D),246817,(D),191503,(D),184811,(NA),314851,174285,(D),3021938,0,613405,(D),1908933,(D),5891408,5666878,219905,4625,4862837,1157918,2347503,2196046,151457,639108,7201604,3778702,2566944,438183,417775,685902,522819,46340,116743,1345172,254386,1090786,1735411,409132,446683,842278,37318,5907928,1620975,119048,4167905,1812550,2355355
18129,"Posey, IN",3,2016,1144663,25476,44931,704133,75334,41416,33918,116541,745340,179782,219541,482585,141422,107504,80126,34376,45750,38681,665452,606463,(D),484,(L),(D),2967,(D),(D),1382,(D),41291,7202,11801,22288,319488,32427,(L),(D),(L),(D),(D),0,0,(L),(L),(D),(D),287061,11382,(D),0,(D),(L),0,59,(D),(D),182533,(D),(D),33240,13232,(D),(D),4553,2746,1693,1889,1436,(L),(D),757,(D),49342,(L),(L),(L),14309,94,54,(L),(D),0,(D),462,(D),0,(D),(NA),(D),0,0,12203,0,5076,1200,5729,198,3354,(D),(D),(L),27066,(D),(D),9034,(D),(D),(D),(D),585,7119,2545,608,(D),(L),(D),11238,(D),(D),28385,10378,7672,9861,474,58989,5164,2354,51471,4329,47142
18173,"Warrick, IN",3,2016,3114661,62498,49836,1190612,133723,77278,56445,1082402,2139291,478347,497023,774514,188440,131995,227658,5653,222005,7198,1183414,1063505,2754,(D),0,(D),25205,643,(D),(D),34450,95906,18571,18338,58997,214000,199688,3939,1889,(D),6098,(D),(D),(L),7254,(D),2807,2694,14312,(D),83,0,(D),(L),(L),(L),283,0,(D),(D),33288,58386,7611,1217,(D),4584,7132,5681,3338,5686,359,(D),3085,(D),24303,(L),(L),(L),17809,2030,297,(L),2353,(D),(D),3566,588,(D),(D),(NA),(D),(L),(L),46650,0,23740,3257,15028,4625,26451,24427,2018,(L),68699,1253,19537,16708,2829,5573,310574,170124,75651,49827,14972,7968,927,-114,7155,24790,(D),(D),60152,20342,15483,23207,1120,119909,8131,5763,106015,4237,101778
19045,"Clinton, IA",4,2016,1959861,47309,41427,1237092,153752,81696,72056,80116,1163456,326635,469770,874882,235158,163102,127052,24314,102738,30137,1206955,1060367,(D),197,(L),(D),(D),(L),(D),(L),14724,80841,30635,2994,47212,334873,58859,2091,29434,(D),20894,(D),(D),(D),(L),(L),(D),(D),276014,110450,(D),(L),(L),(L),(L),23701,(D),(L),66496,70604,30203,81908,16327,2480,2481,7680,14203,6304,9039,2337,1598,14308,2254,2897,76612,(L),23433,(D),27035,188,(D),(L),(D),(D),14332,20940,(D),(D),566,(NA),5161,(D),(L),45298,0,25949,3789,15450,110,11693,8054,(D),(D),23335,8131,39253,35041,4212,23612,182031,77262,(D),37654,(D),5108,1773,89,3246,33232,10043,23189,38415,13210,10083,14324,798,146588,8400,5347,132841,7914,124927
19113,"Linn, IA",4,2016,10861852,221661,49002,8975049,1088368,557283,531085,-625813,7260868,1910489,1690495,6878026,1624213,1093128,472810,15838,456972,26341,8948708,8010105,3017,(D),(L),(D),7782,(L),7880,-60,206128,648726,149272,65693,433761,1883867,1389420,(D),12176,(D),63035,121888,1066361,(D),7187,10570,5390,27142,494447,326543,13643,(D),(D),-80,-79,(D),34220,(D),60680,9435,453563,481774,107894,16943,30643,49497,82925,32390,28231,16473,11860,70831,19104,14983,474159,719,23898,(D),271961,13169,(D),(L),21897,25590,116363,343588,112829,5219,14038,(NA),124688,86145,669,813901,(D),196350,39032,577054,(D),113558,100812,(D),(D),480536,108084,295863,281725,14138,121075,1007364,490559,(D),116538,(D),50487,16125,4075,30287,220020,32537,187483,296613,126548,71558,93144,5363,938603,101517,25082,812004,44820,767184
19137,"Montgomery, IA",4,2016,410288,10225,40126,242126,28764,16127,12637,10570,223932,77571,108785,163135,47211,34574,31780,3964,27816,11840,230286,172848,(D),108,(L),(D),(D),(L),(D),(D),(D),17810,(D),(D),12283,39861,17955,(D),(D),(L),(D),(D),(L),(D),(D),(D),(L),525,21906,(D),(L),(L),(L),(L),(L),0,(D),0,(D),(D),12929,14668,2430,(D),(D),1065,4894,2145,2045,(D),(L),1421,122,0,(D),(L),1739,0,4455,84,(L),(L),144,(D),(L),12506,(D),(L),(D),(NA),11728,(L),(L),8513,0,5384,(D),(D),(L),4094,(D),(D),104,5997,(D),(D),2340,(D),(D),(D),(D),(L),9330,3630,1086,110,(D),(D),4668,(D),(D),12125,4859,(D),3595,(D),57438,2531,1148,53759,2645,51114
19139,"Muscatine, IA",4,2016,1864723,42940,43426,1567158,189708,97678,92030,-209883,1167567,345648,351508,1175737,285442,193412,105979,8771,97208,12898,1554260,1386873,(D),203,(L),(D),3042,124,2845,73,23919,121700,54712,10698,56290,605822,395732,2213,6404,89682,5816,38204,(D),(D),(L),(D),226387,1283,210090,97825,(D),(L),(L),(D),(L),(D),178,7640,(D),6912,38315,64102,12970,1191,3317,6550,12054,5761,5549,481,640,13623,1260,706,68630,(L),357,(L),47151,(D),(D),(L),12178,70,8234,5544,966,(D),(D),(NA),3009,(L),71,24798,0,15325,(D),(D),(L),15188,9415,5556,217,81298,91106,69144,68227,917,(D),100463,36285,29633,19411,15134,2933,(D),(D),2239,22637,2079,20558,42639,13486,8969,18712,1472,167387,6514,4857,156016,6591,149425
19163,"Scott, IA",4,2016,8455137,172474,49023,5551621,670943,351030,319913,535166,5415844,1519131,1520162,4029043,978762,658849,543816,7241,536575,14894,5536727,4932041,15348,1065,(D),(D),1145,(L),(D),(D),31769,494725,97352,28571,368802,958478,754968,(D),34908,307969,60736,221131,6918,9545,2318,(D),5653,33874,203510,150750,(D),(L),(D),(L),(L),(L),17251,(D),7179,26121,323447,413852,91058,19245,34913,43676,59606,30142,26888,17461,10658,56575,15654,7976,166301,(L),15186,(D),70285,8842,(D),(L),11879,(D),27258,38582,13618,(D),10704,(NA),11722,805,(D),239155,0,76792,(D),109574,(D),110261,81356,(D),(D),275193,225709,257038,237639,19399,97301,798159,437625,199397,92576,68561,40593,16068,2984,21541,214194,56264,157930,230791,86956,70686,68796,4353,604686,56386,19507,528793,35224,493569
19177,"Van Buren, IA",4,2016,280855,7271,38627,134797,15118,9100,6018,34148,153827,55655,71373,75506,23955,17937,35336,11622,23714,14489,120308,91890,(D),401,(D),(D),(D),(L),(D),(L),61,18488,(D),(D),7054,30815,23201,(D),(D),(L),(D),(D),(L),0,(D),(L),(L),156,7614,(D),0,(L),(L),(L),(L),(L),(L),504,1422,(D),3042,6119,(D),(D),(L),529,698,(D),1328,101,(D),(D),217,345,7047,(D),(L),0,5296,(L),(D),0,(L),(L),(L),663,(D),(L),(L),(NA),351,(D),(L),3875,0,3289,(D),(D),(L),1457,1159,254,(L),1598,(D),(D),610,(D),61,4160,(D),(L),(D),529,(D),0,0,(D),(D),(D),1097,5144,1821,(D),(D),288,28418,1961,826,25631,918,24713
21043,"Carter, KY",5,2016,810958,27046,29984,269816,37779,23351,14428,186843,418880,82994,309084,188155,53843,39415,27818,-7699,35517,-5626,275442,207489,1697,(D),(L),(D),4751,(L),(D),(D),(D),26117,6103,3982,16032,31921,3309,1202,1209,(D),(D),(L),(D),(L),(L),(L),(L),(L),28612,(D),(L),0,(L),(D),(L),0,(D),0,0,(D),(D),46965,5609,1152,(D),1412,3869,3045,4846,647,(D),2696,1910,(D),8471,(L),(L),627,4677,(D),(D),(L),590,584,(L),2354,0,(D),(D),(NA),2032,0,(D),10385,0,8154,(L),2213,(L),2085,(D),(D),(L),(D),(D),5920,5426,494,(D),(D),12085,(D),(D),1769,356,(L),(L),320,8854,831,8023,21153,4635,5389,(D),(D),67953,4416,2408,61129,10049,51080
21061,"Edmonson, KY",5,2016,360807,12114,29784,85356,12789,8561,4228,121722,194289,41780,124738,54284,19537,15309,11535,-6233,17768,-5259,90615,51852,(D),246,(L),(D),(L),(L),(L),(L),(D),14149,4422,301,9426,(D),3347,(D),69,69,89,(L),(L),(L),(D),(L),(L),(D),(D),90,(L),0,(L),(L),(L),0,(L),(L),(D),(L),2462,4099,(L),(D),(L),(D),664,(D),698,(L),(D),(D),(D),(D),(D),(L),0,294,(D),70,(L),(L),180,(L),(L),(D),(D),(L),96,(NA),(D),(L),(D),(D),0,(D),(D),795,(L),(D),(D),(L),(L),(D),(D),990,975,(L),(D),(D),3063,(L),(D),1187,(D),(L),(L),(D),(D),(L),(D),(D),(D),(D),(D),0,38763,14971,1071,22721,2241,20480
21111,"Jefferson, KY",5,2016,36247796,765352,47361,33521890,3999344,2050961,1948383,-6605071,22917475,6460397,6869924,25599821,5589220,3640837,2332849,-3821,2336670,-781,33522671,29757622,2060,311,(L),1750,-35493,(D),-68554,(D),141493,1671094,365946,186254,1118894,4385692,3211492,69490,59702,101141,385108,234008,51368,734857,1433059,(D),(D),99253,1174200,262038,259457,(L),19308,(D),(D),102531,147550,10803,257204,108922,2042454,1657482,368627,58843,103923,137849,229934,178051,66395,84934,48935,245793,83321,50877,2626535,30140,(D),(D),466958,29217,(D),314,148316,(D),335049,650915,90830,22094,88795,(NA),284755,130439,34002,3451301,(D),637133,307165,2494601,(D),760414,651468,(D),(D),2748192,973535,1528869,1423300,105569,341861,4213345,1961757,1635810,340567,275211,231913,146794,14722,70397,1350496,226177,1124319,1015464,318022,308776,356751,31915,3765049,701765,92779,2970505,1062976,1907529
22033,"East Baton Rouge, LA",5,2016,20227581,447037,45248,19517658,1938670,1017002,921668,-4717634,12861354,3639141,3727086,14562657,3410361,2488693,1544640,-2139,1546779,-1105,19518763,16000039,1352,(D),(D),1012,41339,20730,4291,16318,137892,2884388,470085,1292427,1121876,1352968,328790,4926,30975,(D),122477,18047,25417,19780,2727,(D),8575,52133,1024178,41177,(D),(D),3883,(D),(L),(D),39404,(D),469755,15650,851026,1134049,261496,44890,55565,104458,152212,99390,67219,68831,31992,166510,61257,20229,524474,20237,37135,(D),118938,27115,34450,2768,135111,(D),34186,382016,54414,85237,(D),(NA),138532,70301,(D),943066,0,334906,109916,489533,8711,412321,322266,88329,1726,1950623,516670,767872,635988,131884,163673,2520308,1463978,716061,175393,164876,172101,30665,2272,139164,550236,66286,483950,693665,216135,192217,256697,28616,3518724,245979,77758,3194987,2169648,1025339
