State County Code,AQI,ALAND,AWATER,INTPTLAT,INTPTLONG,PCP,TEMP,WIND,County Name,Region,Personal income (thousands of dollars),Population (persons) 2/,Per capita personal income (dollars),Earnings by place of work,Less: Contributions for government social insurance 3/,Employee and self-employed contributions for government social insurance,Employer contributions for government social insurance,Plus: Adjustment for residence 4/,Equals: Net earnings by place of residence,"Plus: Dividends, interest, and rent 5/",Plus: Personal current transfer receipts,Wages and salaries,Supplements to wages and salaries,Employer contributions for employee pension and insurance funds 6/,Proprietors' income 7/,Farm proprietors' income,Nonfarm proprietors' income,Farm earnings,Nonfarm earnings,Private nonfarm earnings,"Forestry, fishing, and related activities",Forestry and logging,"Fishing, hunting and trapping",Support activities for agriculture and forestry,"Mining, quarrying, and oil and gas extraction",Oil and gas extraction,Mining (except oil and gas),Support activities for mining,Utilities,Construction,Construction of buildings,Heavy and civil engineering construction,Specialty trade contractors,Manufacturing,Durable goods manufacturing,Wood product manufacturing,Nonmetallic mineral product manufacturing,Primary metal manufacturing,Fabricated metal product manufacturing,Machinery manufacturing,Computer and electronic product manufacturing,"Electrical equipment, appliance, and component manufacturing","Motor vehicles, bodies and trailers, and parts manufacturing",Other transportation equipment manufacturing,Furniture and related product manufacturing,Miscellaneous manufacturing,Nondurable goods manufacturing,Food manufacturing,Beverage and tobacco product manufacturing,Textile mills,Textile product mills,Apparel manufacturing,Leather and allied product manufacturing,Paper manufacturing,Printing and related support activities,Petroleum and coal products manufacturing,Chemical manufacturing,Plastics and rubber products manufacturing,Wholesale trade,Retail trade,Motor vehicle and parts dealers,Furniture and home furnishings stores,Electronics and appliance stores,Building material and garden equipment and supplies dealers,Food and beverage stores,Health and personal care stores,Gasoline stations,Clothing and clothing accessories stores,"Sporting goods, hobby, musical instrument, and book stores",General merchandise stores,Miscellaneous store retailers,Nonstore retailers,Transportation and warehousing,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Scenic and sightseeing transportation,Support activities for transportation,Couriers and messengers,Warehousing and storage,Information,Publishing industries (except Internet),Motion picture and sound recording industries,Broadcasting (except Internet),Internet publishing and broadcasting 8/,Telecommunications,"Data processing, hosting, and related services",Other information services 8/,Finance and insurance,Monetary Authorities-central bank,Credit intermediation and related activities,"Securities, commodity contracts, and other financial investments and related activities",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Real estate and rental and leasing,Real estate,Rental and leasing services,Lessors of nonfinancial intangible assets (except copyrighted works),"Professional, scientific, and technical services",Management of companies and enterprises,Administrative and support and waste management and remediation services,Administrative and support services,Waste management and remediation services,Educational services,Health care and social assistance,Ambulatory health care services,Hospitals,Nursing and residential care facilities,Social assistance,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Museums, historical sites, and similar institutions","Amusement, gambling, and recreation industries",Accommodation and food services,Accommodation,Food services and drinking places,Other services (except government and government enterprises),Repair and maintenance,Personal and laundry services,"Religious, grantmaking, civic, professional, and similar organizations",Private households,Government and government enterprises,Federal civilian,Military,State and local,State government,Local government,Workers 16 years and over,Car truck or van,Car truck or van-Drove alone,Car truck or van-Carpooled,Public transportation (excluding taxicab),Walked,Bicycle,Taxicab motorcycle or other means,Worked at home,No vehicle available,1 vehicle available,2 vehicles available,3 or more vehicles available
1097,41.36338797814208,3184131335.0,1073840930.0,30.684571999999996,-88.196568,58.68,68.5,,"Mobile, AL",5.0,14913762,414836,35951,11422626,1361307,743952,617355,-1255071,8806248,2353706,3753808,8412422,1986730,1369375,1023474,8121,1015353,19818,11402808,9678281,43870,3294,373,40203,45569,,,7667,108097,809052,165081,150475,493496,1783325,1185176,41884,20741,381704,100445,42841,31104,3974,,,13928,13801,598149,36629,,110,14049,,95,91763,7738,82206,312949,28517,603186,769773,182874,27898,39832,75378,75113,79015,50678,31179,17399,146883,30084,13440,552776,7472,39919,49657,202349,13814,11822,,171029,,25259,119105,18882,3283,26827,,65959,2389,1765,623930,0,172186,,371817,,232601,156932,,,910278,84338,495074,445334,49740,125894,1427915,787487,428507,112282,99639,43937,18417,4921,20599,325398,48894,276504,574163,222549,146930,189461,15223,1724527,287023,132575,1304929,498347,806582,173473,92.0,85.7,6.3,0.6,1.4,0.1,1.1,4.7,1.8,21.8,41.9,34.5
1101,42.088154269972456,2031491982.0,40270068.0,32.202881,-86.204461,43.87,67.5,,"Montgomery, AL",5.0,9371752,226349,41404,8873332,1019823,527593,492230,-2468269,5385240,1950916,2035596,6581781,1737407,1245177,554144,38699,515445,42690,8830642,6117320,5603,1717,,3887,500,129,,,57310,393685,125469,78495,189721,938404,752556,12374,10711,34620,72118,21439,,104652,408820,32614,,36559,185848,80922,,,,,,,18738,,11816,47104,360503,487903,114978,16612,22908,52759,50920,45725,27056,25246,12506,77066,26454,15673,265998,,32877,,73800,10623,,,7650,50714,86172,129359,30966,2685,38276,,32210,,,452724,0,150778,65715,235968,263,76739,57150,,,714331,66227,362045,348418,13627,124671,1046529,528921,,,68334,34688,10883,1457,22348,233149,44752,188397,366952,84327,99533,172643,10449,2713322,646744,390345,1676233,1183842,492391,101311,93.3,84.9,8.4,0.4,2.1,0.0,0.5,3.7,4.7,24.5,37.4,33.4
1103,40.56712328767123,1500534814.0,51006061.0,34.454484,-86.846402,42.58,62.9,,"Morgan, AL",5.0,4373175,119012,36746,2921842,354815,194819,159996,20985,2588012,716809,1068354,2162369,538120,378124,221353,4620,216733,7828,2914014,2509139,23423,,-369,,3746,,,,9725,226908,60354,27398,139156,975680,515047,31565,1703,126214,86540,10616,10064,124637,,,1716,22276,460633,137222,1475,673,,128,587,,3014,2640,267876,23895,119874,189372,46537,4024,5457,22018,19376,25619,12221,6889,4258,32124,7022,3827,104675,,8173,,70362,,,,6157,,3689,17572,,,438,,,1037,,88810,0,58770,,18801,,25316,14633,10608,75,121321,54630,103675,97340,6335,6473,222153,158329,9357,42327,12140,6177,,0,,90069,8101,81968,119540,34337,34258,49254,1691,404875,29160,15880,359835,37954,321881,,,,,,,,,,0.6,12.0,44.6,42.8
1113,43.59143968871595,1660580843.0,15637637.0,32.289811,-85.18698,37.59,65.8,,"Russell, AL",5.0,1757626,58172,30214,733667,93627,54201,39426,305781,945821,254853,556952,541688,137486,98060,54493,8173,46320,10497,723170,568642,2530,1310,,,1436,,1287,103,5261,46833,10167,7810,28856,183326,54698,,18121,,10657,,,,,,635,,128628,,,,,,,,,,,,11187,68243,8946,2261,,6608,15927,5723,6533,906,,18161,1338,120,20199,,633,,5702,,,,1846,,11158,,,,,,,,,28302,0,23415,,,,8979,7233,2185,-439,11091,2798,17779,9375,8404,226,81329,30721,,14209,,1622,,,778,29992,4254,25738,,9671,7978,22587,,154528,7863,7652,139013,25478,113535,,,,,,,,,,,,,
1117,43.282786885245905,2034096244.0,62561221.0,33.263042999999996,-86.678089,39.33,64.4,,"Shelby, AL",5.0,10619769,210622,50421,6483008,745620,411923,333697,1763810,7501198,1718139,1400432,4800717,997551,663854,684740,465,684275,2446,6480562,5958735,27747,,-371,,31640,,24053,,349421,490412,121603,72939,295870,371199,311568,12213,85593,39666,74187,65277,,1812,,321,8628,17626,59631,14732,,,,,,,14003,113,15958,6563,660735,464187,107350,15441,33229,55461,52395,44704,26181,10390,13049,73900,20837,11250,108839,,12802,,57398,1062,,,22201,1524,8620,109916,28098,7940,24026,,34882,10977,3993,1050914,0,389237,24178,635534,1965,132595,104392,,,604648,219226,271248,264895,6353,46478,502444,344133,,40987,,39040,,,16552,181312,14655,166657,296734,101666,88681,100950,5437,521827,32587,27621,461619,70245,391374,103127,94.3,88.3,6.0,0.0,0.7,0.0,1.0,4.0,1.3,13.3,47.2,38.2
1119,33.25,2341062860.0,24430682.0,32.597481,-88.200057,41.34,65.7,,"Sumter, AL",5.0,402224,13040,30845,207848,22987,13776,9211,23119,207980,52908,141336,129882,37651,28440,40315,30663,9652,32530,175318,104534,3877,2956,,,,,,53,,5952,1750,3226,976,22245,9921,,,,,0,,,,,,,12324,,,,,,,,,125,,,,6774,,,,606,,,2550,,,900,,,,,,,,57,,,,,,,,,,,,,,3164,0,,,,,630,,-97,,,,,,,,,5216,103,,,190,,0,,4386,681,3705,,1214,,,376,70784,2510,1612,66662,42787,23875,,,,,,,,,,,,,
1121,35.29059829059829,1908244133.0,60939223.0,33.369314,-86.17593000000001,38.68,64.4,,"Talladega, AL",5.0,2577047,80103,32172,1823442,229798,127230,102568,-160262,1433382,336103,807562,1398709,343147,240579,81586,-114,81700,1861,1821581,1542522,,,,,,,,,13028,65949,17826,4049,44074,770324,681221,1130,946,23540,49191,1949,,,,24891,,1369,89103,15006,,,,,,,497,,13038,10087,40201,83941,17959,1366,679,6863,7443,10736,10676,2017,1086,20706,1845,2565,86919,,5170,,34570,,55,,,5133,,10724,,,,,8676,,,28480,0,20622,,,,9002,6190,2779,,37676,4043,86843,82356,4487,,,62509,,22167,9078,11035,,,5390,39058,3878,35180,67576,23327,12814,30958,477,279059,48941,10269,219849,75906,143943,,,,,,,,,,1.6,22.4,37.8,38.2
1125,46.11780821917807,3423128150.0,76596461.0,33.29022,-87.52278299999999,41.1,65.1,,"Tuscaloosa, AL",5.0,7400844,206102,35909,5719848,663881,357354,306527,-584365,4471602,1319465,1609777,4241426,1102596,796069,375826,1739,374087,3009,5716839,4073682,8907,6340,,2572,101910,18574,47837,35499,25609,305443,67536,61330,176577,1169832,787980,49864,24600,65996,57907,,,,569536,229,,11105,381852,43786,988,,415,,,,2170,117216,14275,,162225,342601,76395,12338,12843,30599,42871,36724,24302,17409,11063,55059,17354,5644,176634,,5516,,65091,954,,,19029,10831,48152,52031,29266,,3463,,18126,,,149861,0,77813,,54373,,127161,112825,13769,567,272872,63210,227924,219468,8456,32178,446400,328921,,58379,,18181,,,14188,213684,25991,187693,177019,44169,41121,82992,8737,1643157,147020,27781,1468356,780260,688096,94960,93.3,83.5,9.8,0.2,1.3,0.4,0.4,4.3,1.1,22.3,43.9,32.8
2013,10.663865546218489,18083191614.0,20792944391.0,55.24504399999999,-161.997477,,,,"Aleutians East Borough, AK*",8.0,198697,3296,60284,195591,21093,10415,10678,-491,174007,13780,10910,138498,40596,29918,16497,0,16497,0,195591,174228,,515,,,139,,,162,871,,,,,144778,,,,,,,0,0,0,0,,,144729,144686,,,,,,,,,,,,1905,,,,,,,68,,,,129,,2623,,0,1011,,,,,,,,435,0,0,,,,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,0,,,,690,,150,100,,0,21363,2115,321,18927,1750,17177,,,,,,,,,,,,,
2020,34.908587257617725,4420091935.0,663038187.0,61.17425,-149.284329,,,,"Anchorage Municipality, AK",8.0,18582292,298192,62317,14727573,1545076,782396,762680,-662728,12519769,3394078,2668445,9955461,2990197,2227517,1781915,0,1781915,0,14727573,10682611,82011,2888,,,806786,515819,-29154,320121,89048,942627,237550,242780,462297,146814,82553,11323,10619,,21534,,,,1163,4586,5712,12408,64261,38749,3920,,,,121,,12892,2849,391,,383163,829725,148852,26447,22885,91847,102508,41512,36196,38116,39630,185762,61248,34722,1090858,306064,,45139,129021,44744,,20658,114446,,31173,409927,21361,7119,38449,,335125,4103,3770,477374,0,265910,,143323,,321934,224923,,,1193701,195826,486807,409298,77509,81596,2008384,1107261,596942,122011,182170,91159,22433,11433,57293,568094,156253,411841,476777,164139,116057,181822,14759,4044962,998810,992435,2053717,,,158236,88.3,76.3,12.0,1.6,2.5,1.5,1.7,4.4,2.2,19.6,42.1,36.1
2068,31.29888268156425,33016120972.0,66068782.0,63.68110600000001,-150.026544,,,1.9391644958448748,"Denali Borough, AK*",8.0,135801,1953,69535,147305,16927,7977,8950,-52345,78033,19544,38224,107848,32039,23089,7418,0,7418,0,147305,113422,107,,103,0,,,,176,,,,,815,897,116,,,,61,,0,0,0,,,,781,700,,,,,,,,,,,,1305,,,,,,,,,,,618,,5268,,0,,78,,,4190,72,,0,94,0,0,,,,0,,,0,,0,0,0,,,,,12745,,,,,,885,741,,,,4277,,,,50291,35636,14655,,,,,0,33883,19552,2105,12226,2761,9465,,,,,,,,,,,,,
2090,55.18306010928962,19019056192.0,275185416.0,64.692317,-146.601733,,,1.301766303571428,"Fairbanks North Star Borough, AK",8.0,5397187,100605,53647,3860533,391513,184548,206965,113869,3582889,988117,826181,2620330,942646,735681,297557,3245,294312,5316,3855217,2030377,,,1244,,122967,4247,86200,32520,73054,392927,73376,139260,180291,44185,17518,2607,4261,,5554,,0,,,,,,26667,2194,5383,,2165,0,,,,13585,,,,210167,50000,4933,2212,19871,20944,5615,9100,7385,9091,53248,13085,14683,153291,41071,,,57935,16120,,,14837,6526,,36846,,,5489,,25053,,,52870,0,33974,2074,16659,163,57596,35792,21316,488,117389,,,53921,,13362,383711,165210,,,50192,15881,3406,680,11795,125662,48616,77046,101086,47933,21207,29979,1967,1824840,314734,757843,752263,488019,264244,52841,91.0,76.2,14.8,0.8,3.9,0.7,0.8,2.8,2.4,17.4,47.0,33.2
2110,25.57049180327869,6998163331.0,1429463661.0,58.37291,-134.17844499999998,,,,"Juneau City and Borough, AK",8.0,2047751,32468,63070,1593142,137138,70748,66390,-33196,1422808,387552,237391,1033145,403939,337549,156058,-5904,161962,592,1592550,829133,,397,,,,111,,,,102017,29134,22212,50671,20475,1111,,,,,,0,,,,,,19364,9581,,,,,,,,0,,,,84251,8347,1437,1233,7978,18194,1998,2526,5260,1950,21700,7421,6207,67946,24865,0,6515,6725,4084,467,21067,,,0,18655,,1044,4180,,9425,,,19397,0,11191,,4941,,35709,27686,7560,463,69293,7742,30039,,,5109,116905,65423,183,13187,38112,12757,,,9985,42665,11588,31077,55877,14453,10206,29489,1729,763417,92935,39856,630626,429226,201400,,,,,,,,,,,,,
2122,8.057377049180328,41634269789.0,22473670260.0,60.366668000000004,-152.322283,,,,"Kenai Peninsula Borough, AK",8.0,2965755,58506,50691,1647592,163962,90391,73571,336607,1820237,577343,568175,1050879,375078,301507,221635,410,221225,1690,1645902,1149527,69226,,66506,,119132,,,60402,38574,124476,32997,21224,70255,93877,15147,,,,6590,,0,,,,,1221,78730,20890,1024,,,,,,,,,,17854,110203,12640,2091,2719,14449,25789,6703,4465,1877,3791,25614,5302,4763,62480,14222,0,9899,8729,4312,,10114,9243,,,16193,2324,801,2199,,10270,,,25272,0,15115,3631,6374,152,37318,14216,22788,314,54563,2965,15731,13235,2496,6278,208426,80548,,,28220,12396,,,7137,77134,32244,44890,57429,20525,11446,23587,1871,496375,39754,20722,435899,134697,301202,,,,,,,,,,,,,
2170,36.41803278688525,63734270600.0,1682660537.0,62.279075,-149.61756200000002,,,,"Matanuska-Susitna Borough, AK",8.0,4683902,104365,44880,1858713,185049,104250,80799,1647266,3320930,661477,701495,1100005,387366,306567,371342,-4419,375761,5184,1853529,1356778,14672,525,,,12022,879,,,27459,349133,95753,63878,189502,17311,9499,1811,,,2249,,,,534,,,479,7812,1771,1711,,,,,,,147,,,12909,184087,33169,3898,874,25960,21860,7087,10429,3504,4833,46242,17871,8360,58046,14738,,,8369,14682,1318,4266,6971,4162,,40653,2208,,694,,35480,,,35821,0,22481,2481,10605,254,32458,23144,8837,477,68827,4018,40091,28613,11478,25943,261442,140387,,,44014,12791,4754,200,7837,69779,16547,53232,89316,37618,21297,26557,3844,496751,27819,20916,448016,157443,290573,43191,84.7,71.7,13.0,0.6,1.8,0.1,5.4,7.4,1.1,12.1,29.3,57.5
4001,14.371584699453551,29001298904.0,54174161.0,35.385084,-109.490172,11.87,52.1,,"Apache, AZ",6.0,2174105,73112,29737,1090443,130100,69765,60335,-51427,908916,303692,961497,783886,262636,202301,43921,4692,39229,4976,1085467,418514,2163,914,,1203,9578,,,,,15945,5013,,,6192,3515,2548,,,,85,,,,,167,63,2677,,,0,,,,1590,,,107,,,,,,362,2376,8476,,5317,,,1768,6115,1681,32857,,15714,,7336,,,,,,,10952,753,,,,8797,,,3979,0,,,,,18717,,306,,8815,0,12065,8146,3919,18185,141818,29745,98399,5613,8061,1273,,,,24323,12134,12189,20028,,3490,13070,,666953,216098,4880,445975,15041,430934,19160,83.3,72.9,10.4,3.4,4.9,0.3,1.5,6.6,3.1,23.7,36.2,37.0
4003,46.002732240437155,15966175635.0,137024922.0,31.840128999999997,-109.77516299999999,15.75,62.6,5.372108082644624,"Cochise, AZ",6.0,4900244,125770,38962,2673427,315777,165992,149785,1960,2359610,977891,1562743,1840181,578312,428527,254934,73664,181270,98420,2575007,1260959,9467,514,284,8669,5163,257,,,28776,97568,24408,14335,58825,36062,17607,823,2302,,1456,4342,,,,,,1369,18455,5663,2587,,,,,124,,,,,24800,157946,28691,4909,5313,15436,28013,7308,10156,5234,1599,37580,9495,4212,54763,70,3373,,21429,,,52,13870,8088,2631,29738,,,6513,,14066,2295,,57910,0,11749,1322,44704,135,23367,19235,4128,,186648,3148,95253,91026,4227,62265,229036,115298,79180,17084,17474,7987,1770,2368,3849,75671,10679,64992,75391,22205,25602,23425,4159,1314048,581457,374498,358093,69923,288170,45704,90.2,81.2,9.0,0.0,3.0,0.4,1.0,5.2,2.5,24.0,33.4,40.1
4005,46.068306010928964,48222118167.0,110085802.0,35.829692,-111.773728,14.23,54.4,5.1122902459016375,"Coconino, AZ",6.0,5926226,140908,42057,3890896,436939,231447,205492,42578,3496535,1290355,1139336,2746443,782836,577344,361617,3568,358049,6150,3884746,2623677,2965,1127,74,1764,6849,73,6596,180,16231,165475,55359,3621,106495,402152,338540,3636,4132,,7825,2033,,,,1383,,,63612,35772,3944,,,,,,1044,84,,,60646,267459,51205,12742,6360,20124,51669,6931,19501,13130,8168,40139,25014,12476,109078,,29820,,31486,9403,,9970,6330,,,28153,4975,4179,,,12627,,,55772,0,35466,2873,16766,667,112784,83824,,,109751,10105,64343,59641,4702,25234,578904,187762,,,39235,83120,15420,14881,52819,398406,109417,288989,126250,40856,36557,38183,10654,1261069,266665,11176,983228,418680,564548,62981,83.0,70.7,12.3,1.5,7.1,1.1,0.8,6.5,2.2,21.1,39.6,37.1
4007,88.78415300546447,12323144911.0,97121333.0,33.789618,-110.81187,17.93,61.7,,"Gila, AZ",6.0,1943756,53556,36294,850865,112741,66570,46171,9198,747322,394769,801665,612728,169243,123072,68894,741,68153,1071,849794,562051,291,,,,87886,76,87378,432,6138,47421,11671,3636,32114,101739,100215,,,,2122,,,,,,,,1524,152,,,,,,,,0,,0,8972,60032,9253,,,6856,14358,2350,4478,1083,303,,2197,,29671,,14511,0,11418,,,0,,,,12720,1724,1314,,,,,,8284,0,3896,1370,2911,107,8672,6531,2140,,,,13811,10650,3161,3090,79013,25062,,27585,,6427,,,5953,42685,-1760,44445,26809,9223,6293,10388,905,287743,33268,3557,250918,20428,230490,,,,,,,,,,,,,
4012,42.08219178082192,11653980563.0,36567994.0,33.72761,-114.03880600000001,5.39,73.6,,"La Paz, AZ",6.0,645687,20317,31781,324325,39924,23662,16262,5594,289995,117536,238156,219432,61864,45602,43029,2267,40762,16642,307683,173497,,227,125,,631,,627,,,6833,,,4211,7596,6706,,,0,,,,,6121,,,,890,,,0,,,,,,,,,,33641,,210,,,,845,13206,438,,7350,,,,,989,,,475,,,,,,8381,,0,,,,0,0,,0,1426,,,,2840,2503,337,0,5953,,3975,,,,,,,,960,,942,,,,,40599,,2853,,,,134186,32052,1350,100784,4097,96687,,,,,,,,,,,,,
4013,69.77322404371584,23825796441.0,64389075.0,33.346540999999995,-112.495534,7.66,72.7,3.3516581353501427,"Maricopa, AZ",6.0,185111698,4242997,43628,137442101,15864373,8537605,7326768,-2600333,118977395,34714532,31419771,103248573,21358263,14031495,12835265,80063,12755202,284287,137157814,120622038,69943,,,64363,676225,68653,428238,179334,1312575,8198717,2048227,884924,5265566,11185758,8940608,214147,269112,142501,1003383,447281,4181770,137950,159646,1691664,239692,453462,2245150,447388,175774,27990,26666,14658,14911,566475,297503,73653,406591,193541,8010665,10200566,2000060,515077,557192,696040,1381114,751673,348592,427677,234146,1240233,794802,1253960,4420226,1363701,58441,93,1162172,341640,,8516,537883,,486122,3673216,530118,127719,621768,,1146564,1043194,203853,12750653,,6556841,2034914,4104224,,4179686,2982610,1120076,77000,12192372,3089180,9577673,9193707,383966,2517773,16806418,9669792,4506439,1325047,1305140,1989610,1276870,68465,644275,4945310,1124290,3821020,4825472,1613434,1637681,1264407,309950,16535776,2129277,625906,13780593,3251715,10528878,1966927,87.3,76.2,11.1,1.9,1.4,0.8,1.7,6.8,2.8,21.7,42.7,32.8
4015,21.123249299719888,34475567011.0,387344307.0,35.717705,-113.74968899999999,12.64,64.1,,"Mohave, AZ",6.0,6166757,205249,30045,2674979,369898,227594,142304,563388,2868469,1080476,2217812,1878102,463723,321419,333154,-1636,334790,6047,2668932,2195504,731,,,697,4552,,,,44800,165023,39816,9950,115257,175474,118578,,17524,10083,21007,3522,,-70,3551,9687,30443,14362,56896,,2870,,,,,,3032,,4093,29255,50204,325881,81363,13248,5289,35461,50423,18148,30374,4519,2710,58695,16911,8740,138804,,17453,,66285,9101,5029,,18906,,7881,40762,10470,3532,6177,,20428,,,62401,0,44658,1778,15304,661,64138,48436,15690,,95209,4981,100724,88979,11745,23560,561659,247584,259219,39245,15611,18482,1383,1465,15634,179754,58019,121735,138365,52338,39421,42365,4241,473428,41134,13703,418591,35242,383349,68236,93.0,81.2,11.7,0.8,1.3,0.1,1.3,3.5,2.4,18.3,41.7,37.6
4017,42.72677595628414,25770094276.0,24078111.0,35.390785,-110.321025,10.88,53.6,7.245876505464483,"Navajo, AZ",6.0,3235693,110026,29408,1654312,215302,118115,97187,-52186,1386824,516198,1332671,1185228,337525,240338,131559,645,130914,8417,1645895,1062886,8924,6160,189,2575,47146,,,,9341,109314,46869,8048,54397,13165,11336,6839,3072,,,,121,,,,,432,1829,,-65,,,,,538,,72,,,15333,138818,23650,4270,,20081,24865,4753,13913,,2075,31934,7062,3756,137308,,94733,,21330,8037,,,3909,5782,,85014,,1252,,,7402,,,16184,0,9303,,,139,23361,16642,6716,,28028,11638,26367,21057,5310,25633,228454,102479,,22923,,7016,,,4516,78571,12290,66281,53271,16982,11711,20457,4121,583009,155632,7288,420089,50944,369145,33005,80.7,74.6,6.0,1.2,8.1,0.5,2.4,7.2,4.9,23.1,38.8,33.2
4019,52.87431693989071,23794775138.0,5273054.0,32.128523,-111.783027,10.82,69.5,4.691035702954046,"Pima, AZ",6.0,40182115,1016206,39541,24255693,2878776,1583722,1295054,-20193,21356724,8945914,9879477,17526113,4435461,3140407,2294119,11842,2282277,38654,24217039,18169090,4115,210,116,3789,201750,7831,170114,23805,241883,1119836,242624,76969,800243,2581120,2425536,14073,48127,,160216,89235,321902,60673,7728,1591148,,92157,155584,25417,35641,,1623,260,458,,35987,,31233,8246,612545,1601926,343176,90216,62543,96118,314867,117213,56600,73236,51402,241885,112718,41952,645009,26931,88177,89,204501,95410,,,115438,,40178,450784,212116,18504,95821,,94812,24689,4842,928453,0,412287,142081,359504,14581,506764,413149,92477,1138,1836611,136371,1238651,1175159,63492,270541,3586412,1758080,1068855,383284,376193,144285,41102,14085,89098,1024943,254020,770923,1037091,320298,315338,321023,80432,6047949,1380071,599464,4068414,1730493,2337921,430410,86.9,76.4,10.5,2.6,1.9,1.6,1.5,5.4,3.2,24.8,41.2,30.8
4021,75.94808743169398,13897482645.0,22320992.0,32.919038,-111.367005,10.21,70.7,6.372620677595631,"Pinal, AZ",6.0,11689781,418540,27930,3878217,487417,293241,194176,3266080,6656880,1569409,3463492,2660931,716726,522550,500560,82223,418337,165413,3712804,2334319,25108,844,466,23798,86902,71,75011,11820,22444,189884,60119,18619,111146,231191,119335,,28243,8858,14658,3532,,,,,,2518,111856,73769,,,,,108,136,1074,,24379,11674,109557,300497,44692,6807,2923,26456,46995,20575,22950,13203,2379,93222,14822,5473,113293,,8628,,59132,11048,,,19961,5513,3046,36513,7294,,7647,,11770,,429,67710,0,33442,1144,32358,766,67202,52542,14647,,108527,7523,276452,264569,11883,40159,287574,127449,88834,30327,40964,31703,15751,351,15601,124435,15596,108839,207645,64420,51280,84381,7564,1378485,195678,26695,1156112,204737,951375,145575,89.9,77.1,12.8,0.2,2.0,0.1,1.8,5.9,2.3,17.1,39.2,41.4
4023,39.86776859504132,3203613249.0,3088046.0,31.525733000000002,-110.845228,19.18,62.3,,"Santa Cruz, AZ",6.0,1611877,45985,35052,1019257,115504,66812,48692,-2906,900847,305636,405394,623740,179374,130682,216143,-1067,217210,5241,1014016,658248,11415,486,268,10661,1914,,,,4635,25212,,,16472,28618,14687,614,,,1545,,,,,,78,7245,13931,5186,457,,90,,,147,,,,,194285,88085,9890,4202,,7199,19361,3414,4480,5071,1119,21932,7665,,121786,,884,,58889,,977,126,27957,,19612,4364,718,,1813,,,,,11121,0,6149,,,181,19214,14986,4224,,24969,,17033,14474,2559,3216,36042,31290,,,,1396,,,,31216,8975,22241,33732,11242,10717,9541,2232,355768,227756,3085,124927,8830,116097,,,,,,,,,,,,,
4025,41.704871060171925,21039796334.0,11501575.0,34.631212,-112.577385,16.68,61.2,,"Yavapai, AZ",6.0,8199948,225562,36353,3658956,481043,296379,184664,317465,3495378,2138779,2565791,2494948,617645,432981,546363,-4244,550607,6551,3652405,2934523,3482,261,,,96386,,92544,,19524,301677,78280,35499,187898,220080,179327,,24109,24302,49771,16199,23023,,2585,,7369,16352,40753,1645,6112,,,,,,8479,248,5479,6915,151162,347197,58881,12619,9855,32846,72926,19293,13706,9386,10301,68025,25444,13915,90188,91,5229,,34046,5974,519,3889,24098,,,51158,12818,,23424,,8490,,,70414,0,32448,,23938,,124389,94454,,,152459,5932,102835,84742,18093,117691,584059,296347,,104453,,30438,10294,3233,16911,266176,51045,215131,199276,73422,57178,48780,19896,717882,154521,16358,547003,39873,507130,84879,87.7,76.7,11.0,0.3,2.4,0.9,1.9,6.8,1.4,18.6,43.2,36.8
4027,51.70491803278689,14281265636.0,13171316.0,32.773942,-113.910905,3.42,74.4,,"Yuma, AZ",6.0,6860818,205631,33365,4740136,478797,244526,234271,27653,4288992,974219,1597607,2841596,810506,576235,1088034,654729,433305,809050,3931086,2563092,381047,4636,2559,373852,3136,,,,16612,161386,46131,11380,103875,145575,59281,4356,9460,,9243,,3415,,10962,,1484,2894,86294,24019,4965,,,,,12062,1287,,,,108540,344212,96594,15028,16268,28427,42073,20774,14726,8349,8776,62803,21502,8892,121354,,8808,,67133,13992,1345,,16283,9509,3805,29719,,,7623,,14016,,,63601,0,33809,,,-611,72144,54426,,,181864,16455,164026,150048,13978,19516,453482,208204,,,,7055,1423,,5629,149334,11704,137630,124034,45626,32444,39658,6306,1367994,377186,392947,597861,103256,494605,78190,89.3,79.7,9.6,3.4,2.3,0.4,1.9,2.6,2.5,21.0,40.3,36.2
5001,33.949579831932766,2560983546.0,116414557.0,34.28957,-91.376547,48.12,64.6,,"Arkansas, AR",5.0,786692,18214,43192,659859,73615,39016,34599,-89985,496259,100883,189550,432910,100104,65505,126845,55536,71309,69568,590291,531410,18929,,,11909,986,839,-55,202,7169,19474,2978,4268,12228,229348,85447,3505,,2168,,,-50,89,121,81,77,,143901,100601,,,,418,,,228,275,,,35982,46369,9161,803,826,3512,4787,4712,4716,787,,9999,2136,,37451,,747,,14467,,,,,736,,6893,,,,,2865,,,16859,0,13618,,2463,,5576,4314,1293,,12620,,,2391,,1083,46581,,,9004,6445,1144,,,1107,6919,629,6290,15046,4425,3478,6362,781,58881,15293,2244,41344,8026,33318,,,,,,,,,,,,,
